"Target","Indice","Method","r","Paper_ID"
"Friend","RT","First-Second",0.0128948268387603,"Pn16E1"
"Friend","RT","Odd-Even",0.455701229896792,"Pn16E1"
"Friend","RT","Permuted",0.515665205421044,"Pn16E1"
"Friend","ACC","First-Second",0.344969306623327,"Pn16E1"
"Friend","ACC","Odd-Even",0.456566326968878,"Pn16E1"
"Friend","ACC","Permuted",0.621042916125005,"Pn16E1"
"Friend","d Prime","First-Second",0.0304927891328037,"Pn16E1"
"Friend","d Prime","Odd-Even",0.506260564414586,"Pn16E1"
"Friend","d Prime","Permuted",0.0462062124208588,"Pn16E1"
"Friend","Efficiency","First-Second",0.518017469386431,"Pn16E1"
"Friend","Efficiency","Odd-Even",0.3091824668084,"Pn16E1"
"Friend","Efficiency","Permuted",0.487124087822864,"Pn16E1"
"Friend","ezDDM v","First-Second",0.258824118506023,"Pn16E1"
"Friend","ezDDM v","Odd-Even",0.477826601718161,"Pn16E1"
"Friend","ezDDM v","Permuted",0.591746935761698,"Pn16E1"
"Friend","ezDDM z","First-Second",0.439312701893961,"Pn16E1"
"Friend","ezDDM z","Odd-Even",0.240335873320746,"Pn16E1"
"Friend","ezDDM z","Permuted",0.115384048499848,"Pn16E1"
"Friend","rwDDM v","First-Second",0.19493459549646,"Pn16E1"
"Friend","rwDDM v","Odd-Even",0.221385773655869,"Pn16E1"
"Friend","rwDDM v","Permuted",0.1456289108841,"Pn16E1"
"Friend","rwDDM z","First-Second",-0.0706061248615505,"Pn16E1"
"Friend","rwDDM z","Odd-Even",-0.208050005378633,"Pn16E1"
"Friend","rwDDM z","Permuted",0.00932592438413314,"Pn16E1"
