"Target","Indice","Method","r","Paper_ID"
"Partner","RT","First-Second",0.433394972059038,"P6E1"
"Partner","RT","Odd-Even",0.301654220618653,"P6E1"
"Partner","RT","Permuted",0.393653802742602,"P6E1"
"Partner","ACC","First-Second",0.161826120301714,"P6E1"
"Partner","ACC","Odd-Even",0.37822055925509,"P6E1"
"Partner","ACC","Permuted",0.157343141256658,"P6E1"
"Partner","d Prime","First-Second",0.0191499339529384,"P6E1"
"Partner","d Prime","Odd-Even",0.19371990072711,"P6E1"
"Partner","d Prime","Permuted",0.164622275016605,"P6E1"
"Partner","Efficiency","First-Second",0.135334866459496,"P6E1"
"Partner","Efficiency","Odd-Even",0.176783198898741,"P6E1"
"Partner","Efficiency","Permuted",0.155248643683971,"P6E1"
"Partner","ezDDM v","First-Second",0.132896109088346,"P6E1"
"Partner","ezDDM v","Odd-Even",0.345713348946036,"P6E1"
"Partner","ezDDM v","Permuted",0.115241608858528,"P6E1"
"Partner","ezDDM z","First-Second",-0.00955383722377537,"P6E1"
"Partner","ezDDM z","Odd-Even",0.0842886739978835,"P6E1"
"Partner","ezDDM z","Permuted",0.0529747615095539,"P6E1"
"Partner","rwDDM v","First-Second",-0.00490880984262709,"P6E1"
"Partner","rwDDM v","Odd-Even",0.159863896457357,"P6E1"
"Partner","rwDDM v","Permuted",0.0866274045762442,"P6E1"
"Partner","rwDDM z","First-Second",0.0165568957936391,"P6E1"
"Partner","rwDDM z","Odd-Even",0.152698285462897,"P6E1"
"Partner","rwDDM z","Permuted",0.115846648846742,"P6E1"
"Stranger","RT","First-Second",0.312799953041864,"P6E1"
"Stranger","RT","Odd-Even",0.333529679441735,"P6E1"
"Stranger","RT","Permuted",0.235671985512715,"P6E1"
"Stranger","ACC","First-Second",0.346124237592974,"P6E1"
"Stranger","ACC","Odd-Even",0.557738238248278,"P6E1"
"Stranger","ACC","Permuted",0.3925866650899,"P6E1"
"Stranger","d Prime","First-Second",0.186855170219081,"P6E1"
"Stranger","d Prime","Odd-Even",0.365357507559492,"P6E1"
"Stranger","d Prime","Permuted",0.380819676470303,"P6E1"
"Stranger","Efficiency","First-Second",0.199983431411557,"P6E1"
"Stranger","Efficiency","Odd-Even",0.527984119660799,"P6E1"
"Stranger","Efficiency","Permuted",0.576291766337409,"P6E1"
"Stranger","ezDDM v","First-Second",0.21544153613469,"P6E1"
"Stranger","ezDDM v","Odd-Even",0.408754348101932,"P6E1"
"Stranger","ezDDM v","Permuted",0.270288543564383,"P6E1"
"Stranger","ezDDM z","First-Second",-0.0663238232337629,"P6E1"
"Stranger","ezDDM z","Odd-Even",0.0751576354190867,"P6E1"
"Stranger","ezDDM z","Permuted",-0.108562869812044,"P6E1"
"Stranger","rwDDM v","First-Second",0.0597167602476966,"P6E1"
"Stranger","rwDDM v","Odd-Even",0.120897373644209,"P6E1"
"Stranger","rwDDM v","Permuted",0.0659189189960296,"P6E1"
"Stranger","rwDDM z","First-Second",-0.0735093488265779,"P6E1"
"Stranger","rwDDM z","Odd-Even",-0.043554002383214,"P6E1"
"Stranger","rwDDM z","Permuted",0.0671805889639153,"P6E1"
