ExperimentName,Subject,Age,Handedness,Sex,Block,Bed,corr[Block],form[Block],Procedure[Block],Match,corr[Trial],form[Trial],Label[Trial],MT4.ACC,MT4.RT,Procedure,ACC,RT,target,Identity,Slide2.ACC,Slide2.RT,PrimeAss
RP_Personenaufg,11,20,right,female,29,,,,RP,comp,,,,,,RPproc,0,441,triangle.png,Bekannter,,,Bekannter
RP_Personenaufg,11,20,right,female,29,,,,RP,incomp,,,,,,RPproc,1,384,triangle.png,Bekannter,,,Mutter
RP_Personenaufg,11,20,right,female,29,,,,RP,comp,,,,,,RPproc,0,505,circle.png,Mutter,,,Mutter
RP_Personenaufg,11,20,right,female,29,,,,RP,comp,,,,,,RPproc,0,581,triangle.png,Bekannter,,,Bekannter
RP_Personenaufg,11,20,right,female,29,,,,RP,incomp,,,,,,RPproc,1,494,triangle.png,Bekannter,,,Ich
RP_Personenaufg,11,20,right,female,29,,,,RP,incomp,,,,,,RPproc,1,577,circle.png,Mutter,,,Bekannter
RP_Personenaufg,11,20,right,female,29,,,,RP,comp,,,,,,RPproc,1,666,square.png,Ich,,,Ich
RP_Personenaufg,11,20,right,female,29,,,,RP,incomp,,,,,,RPproc,1,628,square.png,Ich,,,Mutter
RP_Personenaufg,11,20,right,female,29,,,,RP,comp,,,,,,RPproc,1,402,square.png,Ich,,,Ich
RP_Personenaufg,11,20,right,female,29,,,,RP,incomp,,,,,,RPproc,1,754,circle.png,Mutter,,,Ich
RP_Personenaufg,11,20,right,female,29,,,,RP,comp,,,,,,RPproc,1,521,circle.png,Mutter,,,Mutter
RP_Personenaufg,11,20,right,female,29,,,,RP,incomp,,,,,,RPproc,0,588,square.png,Ich,,,Bekannter
RP_Personenaufg,11,20,right,female,29,,,,RP,comp,,,,,,RPproc,1,508,triangle.png,Bekannter,,,Bekannter
RP_Personenaufg,11,20,right,female,29,,,,RP,comp,,,,,,RPproc,1,479,square.png,Ich,,,Ich
RP_Personenaufg,11,20,right,female,29,,,,RP,incomp,,,,,,RPproc,1,1211,triangle.png,Bekannter,,,Ich
RP_Personenaufg,11,20,right,female,29,,,,RP,comp,,,,,,RPproc,1,414,triangle.png,Bekannter,,,Bekannter
RP_Personenaufg,11,20,right,female,29,,,,RP,incomp,,,,,,RPproc,1,460,circle.png,Mutter,,,Bekannter
RP_Personenaufg,11,20,right,female,29,,,,RP,incomp,,,,,,RPproc,1,1297,square.png,Ich,,,Mutter
RP_Personenaufg,11,20,right,female,29,,,,RP,comp,,,,,,RPproc,1,456,square.png,Ich,,,Ich
RP_Personenaufg,11,20,right,female,29,,,,RP,comp,,,,,,RPproc,1,614,circle.png,Mutter,,,Mutter
RP_Personenaufg,11,20,right,female,29,,,,RP,incomp,,,,,,RPproc,1,1220,square.png,Ich,,,Bekannter
RP_Personenaufg,11,20,right,female,29,,,,RP,comp,,,,,,RPproc,1,470,triangle.png,Bekannter,,,Bekannter
RP_Personenaufg,11,20,right,female,29,,,,RP,incomp,,,,,,RPproc,1,1018,triangle.png,Bekannter,,,Mutter
RP_Personenaufg,11,20,right,female,29,,,,RP,comp,,,,,,RPproc,1,845,circle.png,Mutter,,,Mutter
RP_Personenaufg,11,20,right,female,29,,,,RP,incomp,,,,,,RPproc,1,633,circle.png,Mutter,,,Ich
RP_Personenaufg,11,20,right,female,29,,,,RP,comp,,,,,,RPproc,1,1470,circle.png,Mutter,,,Mutter
RP_Personenaufg,11,20,right,female,29,,,,RP,incomp,,,,,,RPproc,1,836,square.png,Ich,,,Mutter
RP_Personenaufg,11,20,right,female,29,,,,RP,comp,,,,,,RPproc,1,608,circle.png,Mutter,,,Mutter
RP_Personenaufg,11,20,right,female,29,,,,RP,comp,,,,,,RPproc,1,1062,triangle.png,Bekannter,,,Bekannter
RP_Personenaufg,11,20,right,female,29,,,,RP,incomp,,,,,,RPproc,1,1416,circle.png,Mutter,,,Ich
RP_Personenaufg,11,20,right,female,29,,,,RP,incomp,,,,,,RPproc,1,777,triangle.png,Bekannter,,,Ich
RP_Personenaufg,11,20,right,female,29,,,,RP,incomp,,,,,,RPproc,1,632,circle.png,Mutter,,,Bekannter
RP_Personenaufg,11,20,right,female,29,,,,RP,comp,,,,,,RPproc,0,613,triangle.png,Bekannter,,,Bekannter
RP_Personenaufg,11,20,right,female,29,,,,RP,comp,,,,,,RPproc,0,492,square.png,Ich,,,Ich
RP_Personenaufg,11,20,right,female,29,,,,RP,comp,,,,,,RPproc,1,729,square.png,Ich,,,Ich
RP_Personenaufg,11,20,right,female,29,,,,RP,incomp,,,,,,RPproc,1,699,triangle.png,Bekannter,,,Mutter
RP_Personenaufg,11,20,right,female,29,,,,RP,incomp,,,,,,RPproc,0,1211,square.png,Ich,,,Bekannter
RP_Personenaufg,11,20,right,female,30,,,,MT,bm,l,triangle.png,Bekannter,0,853,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,mn,s,square.png,Mutter,0,1370,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,in,s,triangle.png,Ich,1,1440,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,bn,s,circle.png,Bekannter,1,667,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,bn,s,square.png,Bekannter,1,761,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,bm,l,triangle.png,Bekannter,1,402,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,mm,l,circle.png,Mutter,0,588,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,im,l,square.png,Ich,1,429,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,mn,s,triangle.png,Mutter,0,374,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,im,l,square.png,Ich,1,497,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,in,s,circle.png,Ich,1,615,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,mm,l,circle.png,Mutter,1,312,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,im,l,square.png,Ich,1,582,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,mm,l,circle.png,Mutter,1,520,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,im,l,square.png,Ich,1,484,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,in,s,circle.png,Ich,1,570,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,mn,s,square.png,Mutter,1,740,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,bm,l,triangle.png,Bekannter,1,719,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,bn,s,circle.png,Bekannter,1,659,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,mn,s,triangle.png,Mutter,1,785,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,bm,l,triangle.png,Bekannter,1,545,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,in,s,triangle.png,Ich,1,693,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,bn,s,square.png,Bekannter,1,769,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,mm,l,circle.png,Mutter,1,547,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,mn,s,triangle.png,Mutter,1,462,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,bm,l,triangle.png,Bekannter,1,709,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,in,s,triangle.png,Ich,1,514,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,mn,s,square.png,Mutter,1,598,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,bm,l,triangle.png,Bekannter,0,672,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,im,l,square.png,Ich,1,454,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,mm,l,circle.png,Mutter,1,590,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,mm,l,circle.png,Mutter,1,1182,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,in,s,circle.png,Ich,1,717,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,bn,s,circle.png,Bekannter,1,768,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,im,l,square.png,Ich,1,946,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,bn,s,square.png,Bekannter,1,540,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,mn,s,square.png,Mutter,1,736,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,bm,l,triangle.png,Bekannter,1,530,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,bm,l,triangle.png,Bekannter,1,951,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,in,s,circle.png,Ich,0,535,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,mm,l,circle.png,Mutter,0,715,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,im,l,square.png,Ich,0,751,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,im,l,square.png,Ich,0,0,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,mn,s,triangle.png,Mutter,1,809,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,mm,l,circle.png,Mutter,1,545,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,in,s,triangle.png,Ich,1,757,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,bn,s,circle.png,Bekannter,1,838,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,30,,,,MT,bn,s,square.png,Bekannter,0,908,MTproc,,,,,,,
RP_Personenaufg,11,20,right,female,31,,,,quest,,,,,,,,,,,,1,6226,
RP_Personenaufg,11,20,right,female,32,,,,quest,,,,,,,,,,,,1,2060,
RP_Personenaufg,11,20,right,female,33,,,,quest,,,,,,,,,,,,1,1908,
RP_Personenaufg,11,20,right,female,34,,,,quest,,,,,,,,,,,,1,3476,
RP_Personenaufg,11,20,right,female,35,,,,quest,,,,,,,,,,,,1,3499,
RP_Personenaufg,11,20,right,female,36,,,,quest,,,,,,,,,,,,1,2442,
RP_Personenaufg,11,20,right,female,37,,,,quest,,,,,,,,,,,,1,3977,
RP_Personenaufg,11,20,right,female,38,,,,quest,,,,,,,,,,,,1,3194,
RP_Personenaufg,11,20,right,female,39,,,,quest,,,,,,,,,,,,1,3853,
RP_Personenaufg,11,20,right,female,40,,,,quest,,,,,,,,,,,,1,2580,
RP_Personenaufg,12,23,right,female,1,in,s,triangle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,12,23,right,female,2,bn,s,triangle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,12,23,right,female,3,mn,s,circle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,12,23,right,female,4,bm,l,square.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,12,23,right,female,5,mm,l,triangle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,12,23,right,female,6,in,s,square.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,12,23,right,female,7,im,l,circle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,12,23,right,female,8,mm,l,triangle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,12,23,right,female,9,bm,l,square.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,12,23,right,female,10,mn,s,square.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,12,23,right,female,11,im,l,circle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,12,23,right,female,12,bn,s,circle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,12,23,right,female,13,mn,s,circle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,12,23,right,female,14,in,s,square.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,12,23,right,female,15,im,l,circle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,12,23,right,female,16,bn,s,circle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,12,23,right,female,17,mn,s,square.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,12,23,right,female,18,bm,l,square.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,12,23,right,female,19,mm,l,triangle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,12,23,right,female,20,bm,l,square.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,12,23,right,female,21,in,s,triangle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,12,23,right,female,22,mm,l,triangle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,12,23,right,female,23,im,l,circle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,12,23,right,female,24,bn,s,triangle.png,Mprac,,,,,,,,,,,,,,
RP_Personenaufg,12,23,right,female,25,,,,RP,comp,,,,,,RPproc,1,2815,triangle.png,Mutter,,,Mutter
RP_Personenaufg,12,23,right,female,25,,,,RP,comp,,,,,,RPproc,1,1784,circle.png,Ich,,,Ich
RP_Personenaufg,12,23,right,female,25,,,,RP,comp,,,,,,RPproc,1,801,square.png,Bekannter,,,Bekannter
RP_Personenaufg,12,23,right,female,25,,,,RP,comp,,,,,,RPproc,1,1222,square.png,Bekannter,,,Bekannter
RP_Personenaufg,12,23,right,female,25,,,,RP,incomp,,,,,,RPproc,1,920,square.png,Bekannter,,,Ich
RP_Personenaufg,12,23,right,female,25,,,,RP,incomp,,,,,,RPproc,1,520,circle.png,Ich,,,Mutter
RP_Personenaufg,12,23,right,female,25,,,,RP,incomp,,,,,,RPproc,1,674,circle.png,Ich,,,Bekannter
RP_Personenaufg,12,23,right,female,25,,,,RP,comp,,,,,,RPproc,1,541,triangle.png,Mutter,,,Mutter
RP_Personenaufg,12,23,right,female,25,,,,RP,incomp,,,,,,RPproc,1,726,triangle.png,Mutter,,,Ich
RP_Personenaufg,12,23,right,female,25,,,,RP,incomp,,,,,,RPproc,1,639,triangle.png,Mutter,,,Bekannter
RP_Personenaufg,12,23,right,female,25,,,,RP,incomp,,,,,,RPproc,1,684,square.png,Bekannter,,,Mutter
RP_Personenaufg,12,23,right,female,25,,,,RP,comp,,,,,,RPproc,0,623,circle.png,Ich,,,Ich
RP_Personenaufg,12,23,right,female,25,,,,RP,incomp,,,,,,RPproc,0,878,square.png,Bekannter,,,Ich
RP_Personenaufg,12,23,right,female,25,,,,RP,incomp,,,,,,RPproc,1,713,circle.png,Ich,,,Bekannter
RP_Personenaufg,12,23,right,female,25,,,,RP,comp,,,,,,RPproc,1,747,triangle.png,Mutter,,,Mutter
RP_Personenaufg,12,23,right,female,25,,,,RP,comp,,,,,,RPproc,1,491,square.png,Bekannter,,,Bekannter
RP_Personenaufg,12,23,right,female,25,,,,RP,incomp,,,,,,RPproc,1,1454,triangle.png,Mutter,,,Ich
RP_Personenaufg,12,23,right,female,25,,,,RP,incomp,,,,,,RPproc,1,550,circle.png,Ich,,,Mutter
RP_Personenaufg,12,23,right,female,25,,,,RP,comp,,,,,,RPproc,1,374,circle.png,Ich,,,Ich
RP_Personenaufg,12,23,right,female,25,,,,RP,comp,,,,,,RPproc,1,336,circle.png,Ich,,,Ich
RP_Personenaufg,12,23,right,female,25,,,,RP,incomp,,,,,,RPproc,1,634,square.png,Bekannter,,,Mutter
RP_Personenaufg,12,23,right,female,25,,,,RP,incomp,,,,,,RPproc,1,647,triangle.png,Mutter,,,Bekannter
RP_Personenaufg,12,23,right,female,25,,,,RP,comp,,,,,,RPproc,1,588,square.png,Bekannter,,,Bekannter
RP_Personenaufg,12,23,right,female,25,,,,RP,comp,,,,,,RPproc,1,963,triangle.png,Mutter,,,Mutter
RP_Personenaufg,12,23,right,female,25,,,,RP,incomp,,,,,,RPproc,1,529,square.png,Bekannter,,,Ich
RP_Personenaufg,12,23,right,female,25,,,,RP,incomp,,,,,,RPproc,1,700,square.png,Bekannter,,,Mutter
RP_Personenaufg,12,23,right,female,25,,,,RP,comp,,,,,,RPproc,1,526,triangle.png,Mutter,,,Mutter
RP_Personenaufg,12,23,right,female,25,,,,RP,incomp,,,,,,RPproc,1,527,triangle.png,Mutter,,,Ich
RP_Personenaufg,12,23,right,female,25,,,,RP,comp,,,,,,RPproc,1,593,circle.png,Ich,,,Ich
RP_Personenaufg,12,23,right,female,25,,,,RP,incomp,,,,,,RPproc,1,745,circle.png,Ich,,,Mutter
RP_Personenaufg,12,23,right,female,25,,,,RP,comp,,,,,,RPproc,1,481,triangle.png,Mutter,,,Mutter
RP_Personenaufg,12,23,right,female,25,,,,RP,comp,,,,,,RPproc,1,493,circle.png,Ich,,,Ich
RP_Personenaufg,12,23,right,female,25,,,,RP,incomp,,,,,,RPproc,1,577,triangle.png,Mutter,,,Bekannter
RP_Personenaufg,12,23,right,female,25,,,,RP,comp,,,,,,RPproc,1,1169,square.png,Bekannter,,,Bekannter
RP_Personenaufg,12,23,right,female,25,,,,RP,comp,,,,,,RPproc,1,461,square.png,Bekannter,,,Bekannter
RP_Personenaufg,12,23,right,female,25,,,,RP,incomp,,,,,,RPproc,1,563,circle.png,Ich,,,Bekannter
RP_Personenaufg,12,23,right,female,25,,,,RP,incomp,,,,,,RPproc,1,595,square.png,Bekannter,,,Ich
RP_Personenaufg,12,23,right,female,25,,,,RP,incomp,,,,,,RPproc,1,459,triangle.png,Mutter,,,Ich
RP_Personenaufg,12,23,right,female,25,,,,RP,comp,,,,,,RPproc,1,528,square.png,Bekannter,,,Bekannter
RP_Personenaufg,12,23,right,female,25,,,,RP,comp,,,,,,RPproc,1,521,triangle.png,Mutter,,,Mutter
RP_Personenaufg,12,23,right,female,25,,,,RP,comp,,,,,,RPproc,1,468,square.png,Bekannter,,,Bekannter
RP_Personenaufg,12,23,right,female,25,,,,RP,incomp,,,,,,RPproc,1,536,circle.png,Ich,,,Bekannter
RP_Personenaufg,12,23,right,female,25,,,,RP,comp,,,,,,RPproc,1,354,circle.png,Ich,,,Ich
RP_Personenaufg,12,23,right,female,25,,,,RP,comp,,,,,,RPproc,1,380,circle.png,Ich,,,Ich
RP_Personenaufg,12,23,right,female,25,,,,RP,incomp,,,,,,RPproc,1,461,triangle.png,Mutter,,,Bekannter
RP_Personenaufg,12,23,right,female,25,,,,RP,incomp,,,,,,RPproc,1,730,square.png,Bekannter,,,Mutter
RP_Personenaufg,12,23,right,female,25,,,,RP,incomp,,,,,,RPproc,1,435,circle.png,Ich,,,Mutter
RP_Personenaufg,12,23,right,female,25,,,,RP,comp,,,,,,RPproc,1,505,triangle.png,Mutter,,,Mutter
RP_Personenaufg,12,23,right,female,26,,,,MT,bm,l,square.png,Bekannter,0,1036,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,in,s,triangle.png,Ich,1,1209,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,mm,l,triangle.png,Mutter,0,766,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,im,l,circle.png,Ich,1,848,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,in,s,square.png,Ich,1,638,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,mm,l,triangle.png,Mutter,0,0,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,bn,s,circle.png,Bekannter,1,701,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,bm,l,square.png,Bekannter,0,882,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,bn,s,triangle.png,Bekannter,1,660,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,mn,s,circle.png,Mutter,1,1171,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,mn,s,square.png,Mutter,1,1122,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,im,l,circle.png,Ich,1,618,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,in,s,triangle.png,Ich,1,611,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,mn,s,square.png,Mutter,1,755,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,mm,l,triangle.png,Mutter,1,877,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,bm,l,square.png,Bekannter,1,922,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,bm,l,square.png,Bekannter,1,956,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,mn,s,circle.png,Mutter,1,581,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,im,l,circle.png,Ich,1,597,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,bn,s,triangle.png,Bekannter,1,615,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,mm,l,triangle.png,Mutter,1,656,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,im,l,circle.png,Ich,1,550,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,in,s,square.png,Ich,1,617,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,bn,s,circle.png,Bekannter,1,705,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,im,l,circle.png,Ich,1,550,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,in,s,square.png,Ich,1,673,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,mn,s,circle.png,Mutter,1,774,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,mn,s,square.png,Mutter,1,936,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,in,s,triangle.png,Ich,1,665,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,im,l,circle.png,Ich,1,454,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,bn,s,circle.png,Bekannter,1,558,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,bn,s,triangle.png,Bekannter,1,841,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,bm,l,square.png,Bekannter,1,815,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,mm,l,triangle.png,Mutter,0,630,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,bm,l,square.png,Bekannter,0,622,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,mm,l,triangle.png,Mutter,0,750,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,bn,s,triangle.png,Bekannter,1,984,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,in,s,triangle.png,Ich,1,728,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,bn,s,circle.png,Bekannter,1,788,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,mm,l,triangle.png,Mutter,1,1179,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,in,s,square.png,Ich,1,634,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,mn,s,square.png,Mutter,1,1369,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,bm,l,square.png,Bekannter,1,759,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,mn,s,circle.png,Mutter,1,657,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,im,l,circle.png,Ich,1,560,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,mm,l,triangle.png,Mutter,1,947,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,im,l,circle.png,Ich,1,636,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,26,,,,MT,bm,l,square.png,Bekannter,1,803,MTproc,,,,,,,
RP_Personenaufg,12,23,right,female,27,,,,RP,incomp,,,,,,RPproc,1,558,circle.png,Ich,,,Bekannter
RP_Personenaufg,12,23,right,female,27,,,,RP,comp,,,,,,RPproc,1,1230,square.png,Bekannter,,,Bekannter
RP_Personenaufg,12,23,right,female,27,,,,RP,comp,,,,,,RPproc,1,640,triangle.png,Mutter,,,Mutter
RP_Personenaufg,12,23,right,female,27,,,,RP,comp,,,,,,RPproc,1,501,circle.png,Ich,,,Ich
RP_Personenaufg,12,23,right,female,27,,,,RP,incomp,,,,,,RPproc,1,1425,square.png,Bekannter,,,Ich
RP_Personenaufg,12,23,right,female,27,,,,RP,incomp,,,,,,RPproc,1,657,square.png,Bekannter,,,Mutter
RP_Personenaufg,12,23,right,female,27,,,,RP,comp,,,,,,RPproc,1,510,triangle.png,Mutter,,,Mutter
RP_Personenaufg,12,23,right,female,27,,,,RP,incomp,,,,,,RPproc,1,680,triangle.png,Mutter,,,Ich
RP_Personenaufg,12,23,right,female,27,,,,RP,comp,,,,,,RPproc,1,386,circle.png,Ich,,,Ich
RP_Personenaufg,12,23,right,female,27,,,,RP,incomp,,,,,,RPproc,1,523,circle.png,Ich,,,Mutter
RP_Personenaufg,12,23,right,female,27,,,,RP,comp,,,,,,RPproc,1,533,square.png,Bekannter,,,Bekannter
RP_Personenaufg,12,23,right,female,27,,,,RP,incomp,,,,,,RPproc,1,743,triangle.png,Mutter,,,Bekannter
RP_Personenaufg,12,23,right,female,27,,,,RP,incomp,,,,,,RPproc,1,431,circle.png,Ich,,,Mutter
RP_Personenaufg,12,23,right,female,27,,,,RP,incomp,,,,,,RPproc,1,805,circle.png,Ich,,,Bekannter
RP_Personenaufg,12,23,right,female,27,,,,RP,incomp,,,,,,RPproc,1,659,triangle.png,Mutter,,,Bekannter
RP_Personenaufg,12,23,right,female,27,,,,RP,comp,,,,,,RPproc,1,359,circle.png,Ich,,,Ich
RP_Personenaufg,12,23,right,female,27,,,,RP,incomp,,,,,,RPproc,1,553,square.png,Bekannter,,,Ich
RP_Personenaufg,12,23,right,female,27,,,,RP,comp,,,,,,RPproc,1,458,square.png,Bekannter,,,Bekannter
RP_Personenaufg,12,23,right,female,27,,,,RP,comp,,,,,,RPproc,1,574,triangle.png,Mutter,,,Mutter
RP_Personenaufg,12,23,right,female,27,,,,RP,comp,,,,,,RPproc,1,494,circle.png,Ich,,,Ich
RP_Personenaufg,12,23,right,female,27,,,,RP,incomp,,,,,,RPproc,1,650,triangle.png,Mutter,,,Ich
RP_Personenaufg,12,23,right,female,27,,,,RP,comp,,,,,,RPproc,1,558,triangle.png,Mutter,,,Mutter
RP_Personenaufg,12,23,right,female,27,,,,RP,comp,,,,,,RPproc,1,503,square.png,Bekannter,,,Bekannter
RP_Personenaufg,12,23,right,female,27,,,,RP,incomp,,,,,,RPproc,1,738,square.png,Bekannter,,,Mutter
RP_Personenaufg,12,23,right,female,27,,,,RP,comp,,,,,,RPproc,1,419,square.png,Bekannter,,,Bekannter
RP_Personenaufg,12,23,right,female,27,,,,RP,comp,,,,,,RPproc,1,418,circle.png,Ich,,,Ich
RP_Personenaufg,12,23,right,female,27,,,,RP,incomp,,,,,,RPproc,1,657,triangle.png,Mutter,,,Bekannter
