"Indice","r","LLCI","ULCI","Target","Paper_ID"
"RT",0.0802057599473825,-0.362101854821799,0.495949343778387,"none","P54E1"
"ACC",0.0849066524454754,-0.239129657513905,0.248106660634702,"none","P54E1"
"Dprime",-0.201129092969599,-0.368019496700774,0.0829369779616278,"none","P54E1"
"Efficiency",-0.046417356253903,-0.217489956615985,0.111649085919406,"none","P54E1"
"ezDDM: v",0.119479753246558,-0.0427340564666048,0.246698566420855,"none","P54E1"
"ezDDM: z",0.0849066524454754,-0.239129657513905,0.248106660634702,"none","P54E1"
