"Indice","r","LLCI","ULCI","Target","Paper_ID"
"RT",0.500477290629077,0.421047062895653,0.584594594024592,"Stranger","P51E1"
"ACC",0.350434813880616,0.279058212826917,0.437047366067424,"Stranger","P51E1"
"Dprime",0.155296052724171,0.106722801659284,0.197625921274163,"Stranger","P51E1"
"Efficiency",0.11555553282443,0.0686010016557073,0.153232510628319,"Stranger","P51E1"
"ezDDM: v",0.400076606236509,0.318094081090716,0.463451343656573,"Stranger","P51E1"
"ezDDM: z",0.350434813880616,0.279058212826917,0.437047366067424,"Stranger","P51E1"
