"Indice","r","LLCI","ULCI","Target","Paper_ID"
"RT",0.652788578610892,0.541923920102566,0.735937975726693,"Father","Pn13E3"
"ACC",-0.00543573813050975,-0.135410989170378,0.164487554374417,"Father","Pn13E3"
"Dprime",0.182168592965016,0.0672079777833057,0.311115465582336,"Father","Pn13E3"
"Efficiency",0.277259030016493,0.193427865050909,0.348732510093614,"Father","Pn13E3"
"ezDDM: v",0.201466519425438,0.00610140674448831,0.430724966128483,"Father","Pn13E3"
"ezDDM: z",-0.00543573813050975,-0.135410989170378,0.164487554374417,"Father","Pn13E3"
