"Indice","r","LLCI","ULCI","Target","Paper_ID"
"RT",0.372661881488363,-0.0117641565118654,0.647521449619742,"Friend","P95E2"
"ACC",0.2176945494073,0.0302333679010162,0.415656650604582,"Friend","P95E2"
"Dprime",-0.180760704912248,-0.349618539040686,-0.0418046958107419,"Friend","P95E2"
"Efficiency",0.0295851779284598,-0.0865667510415949,0.120866121380689,"Friend","P95E2"
"ezDDM: v",0.239275494743911,0.0321983005282439,0.391913356367063,"Friend","P95E2"
"ezDDM: z",0.2176945494073,0.0302333679010162,0.415656650604582,"Friend","P95E2"
