"Indice","r","LLCI","ULCI","Target","Paper_ID"
"RT",0.168573920008959,-0.196927618035412,0.536909694026844,"Acquaintance","P54E1"
"ACC",0.131143962790367,-0.0612480320685886,0.38650820084802,"Acquaintance","P54E1"
"Dprime",-0.0666667144357193,-0.403592452913463,0.2695385758251,"Acquaintance","P54E1"
"Efficiency",0.00546817945591641,-0.223413782913036,0.190757183608979,"Acquaintance","P54E1"
"ezDDM: v",0.0823463772660264,-0.0332907760513957,0.275426229593619,"Acquaintance","P54E1"
"ezDDM: z",0.124647547901546,-0.0612480320685886,0.336160985459656,"Acquaintance","P54E1"
