"Indice","r","LLCI","ULCI","Target","Paper_ID"
"RT",0.746068213255432,0.671360798979062,0.811906521328452,"Friend","Pn23E1"
"ACC",0.601165179190003,0.549633061978512,0.656680709906038,"Friend","Pn23E1"
"Dprime",0.510965796815622,0.438111863232728,0.573985922620705,"Friend","Pn23E1"
"Efficiency",0.259827630078781,0.235522658887403,0.277166662738582,"Friend","Pn23E1"
"ezDDM: v",0.618618287897355,0.571781207712052,0.654084719156065,"Friend","Pn23E1"
"ezDDM: z",0.601165179190003,0.549633061978512,0.656680709906038,"Friend","Pn23E1"
