"Indice","r","LLCI","ULCI","Target","Paper_ID"
"RT",0.220478873630051,-0.0981281620210623,0.469721854055181,"Stranger","Pn4E1"
"ACC",0.34230233821234,0.237697843665014,0.551649860475586,"Stranger","Pn4E1"
"Dprime",0.363078672805003,0.149003569108383,0.531227447930581,"Stranger","Pn4E1"
"Efficiency",0.130025396133929,0.00320285435632518,0.212545546393389,"Stranger","Pn4E1"
"ezDDM: v",0.224539285706082,0.0299068019528565,0.397327067632692,"Stranger","Pn4E1"
"ezDDM: z",0.34230233821234,0.237697843665014,0.551649860475586,"Stranger","Pn4E1"
