"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Friend","RT",0.325591554782079,0.0525038066702306,0.583301259770811,"Pn4E1"
"Friend","ACC",0.260101022362754,-0.0350146448929209,0.544769269772362,"Pn4E1"
"Friend","d Prime",0.208883420732188,-0.0455269749628496,0.469625379920175,"Pn4E1"
"Friend","Efficiency",0.181576225077415,-0.175787058950573,0.532432506008418,"Pn4E1"
"Friend","ezDDM v",0.234815014441499,-0.0200834174144754,0.485207046149473,"Pn4E1"
"Friend","ezDDM z",0.227753967823791,-0.0418033213032908,0.499796588617363,"Pn4E1"
"Friend","rwDDM v",0.154878396864968,-0.206110321175433,0.491805674486351,"Pn4E1"
"Friend","rwDDM z",0.0472761138587698,-0.280415156086136,0.383877907037319,"Pn4E1"
"Stranger","RT",0.484677142481085,0.245500346727849,0.695358896218919,"Pn4E1"
"Stranger","ACC",0.307840706430605,0.0258745751089672,0.568013297630785,"Pn4E1"
"Stranger","d Prime",0.20772914891651,-0.0411283668010413,0.474186622915963,"Pn4E1"
"Stranger","Efficiency",0.391822706729937,0.0487909147137132,0.692710168350786,"Pn4E1"
"Stranger","ezDDM v",0.186208024726542,-0.0687156244646646,0.443091087253704,"Pn4E1"
"Stranger","ezDDM z",0.280204689003066,0.0403282621955586,0.519734235421251,"Pn4E1"
"Stranger","rwDDM v",0.0826989478139088,-0.23053343619517,0.412702958644307,"Pn4E1"
"Stranger","rwDDM z",0.0444413057426415,-0.283022689263934,0.362800482991436,"Pn4E1"
