"Indice","r","LLCI","ULCI","Target","Paper_ID"
"RT",0.55615916745609,0.444737718386118,0.656552563938933,"Stranger","P46E1"
"ACC",0.431842694278335,0.315128015161998,0.541397869851176,"Stranger","P46E1"
"Dprime",0.202586350316491,0.0794274537683353,0.331194220520206,"Stranger","P46E1"
"Efficiency",0.0611161410053015,-0.0758449209741587,0.131184795180859,"Stranger","P46E1"
