"Indice","r","LLCI","ULCI","Target","Paper_ID"
"RT",0.638099063054591,0.573147277490747,0.698763501767856,"Stranger","P0E1"
"ACC",0.393378306636611,0.292676564944605,0.487542782182067,"Stranger","P0E1"
"Dprime",0.238984755653305,0.143184438908599,0.339101277125054,"Stranger","P0E1"
"Efficiency",0.263440456780835,0.189227782086724,0.313033188612358,"Stranger","P0E1"
