"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Friend","RT",0.562938292378112,0.490093545841463,0.631128664442846,"P0E1"
"Friend","ACC",0.267740114051152,0.154994556357259,0.37803604722781,"P0E1"
"Friend","d Prime",0.224260134104313,0.123500878944098,0.324576911977537,"P0E1"
"Friend","Efficiency",0.521212143562822,0.40730585365592,0.616854993956959,"P0E1"
"Friend","ezDDM v",0.267978697534933,0.171452254626202,0.36524192971963,"P0E1"
"Friend","ezDDM z",0.0631704671435507,-0.0400446607550307,0.166850974095593,"P0E1"
"Friend","rwDDM v",0.0922635021654186,-0.0276614247452532,0.208091916986237,"P0E1"
"Friend","rwDDM z",0.0507851229500833,-0.0785182357858155,0.176817862775504,"P0E1"
"Stranger","RT",0.625523439896439,0.562746950767425,0.686049503120112,"P0E1"
"Stranger","ACC",0.3912392733361,0.292644790597466,0.486177819198125,"P0E1"
"Stranger","d Prime",0.244422501434947,0.147859980834293,0.341212545986379,"P0E1"
"Stranger","Efficiency",0.588777623699456,0.502880625115848,0.666844027997443,"P0E1"
"Stranger","ezDDM v",0.364869595505781,0.277133123063633,0.453098015474479,"P0E1"
"Stranger","ezDDM z",0.0518789313893389,-0.0455261040496444,0.153757549851612,"P0E1"
"Stranger","rwDDM v",0.120601620601242,0.00776455589901013,0.229177136468213,"P0E1"
"Stranger","rwDDM z",0.0625343361409964,-0.0626056084658506,0.187077480038455,"P0E1"
