"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Acquaintance","RT",0.0838394195407181,-0.189486347534333,0.363793002520447,"P54E3"
"Acquaintance","ACC",0.214000322184423,-0.145136096701342,0.531038379687693,"P54E3"
"Acquaintance","d Prime",0.195477214711675,-0.0846310552661445,0.472029443502551,"P54E3"
"Acquaintance","Efficiency",0.233273474020814,-0.271342207946949,0.697251472965141,"P54E3"
"Acquaintance","ezDDM v",-0.189019283084329,-0.461624796002832,0.130859868936478,"P54E3"
"Acquaintance","ezDDM z",-0.108542973328451,-0.377683874071446,0.198899841861188,"P54E3"
"Acquaintance","rwDDM v",-0.113583606759737,-0.49925622304131,0.29602404249293,"P54E3"
"Acquaintance","rwDDM z",-0.130512211582406,-0.438515889563074,0.203692711515541,"P54E3"
"Mother","RT",0.131536064271225,-0.132415670528188,0.406655650961485,"P54E3"
"Mother","ACC",0.0577899336336862,-0.244803493827873,0.352836634145898,"P54E3"
"Mother","d Prime",0.271439016164291,0.0273844203991433,0.519852107317181,"P54E3"
"Mother","Efficiency",-0.0509423707787028,-0.543086331561601,0.362760140639734,"P54E3"
"Mother","ezDDM v",-0.0258357093896201,-0.424054795007883,0.316377118038575,"P54E3"
"Mother","ezDDM z",-0.1149308634925,-0.357356351029876,0.157355018812043,"P54E3"
"Mother","rwDDM v",-0.0695953386485379,-0.424729106957894,0.245788089700201,"P54E3"
"Mother","rwDDM z",0.0853333964045971,-0.196733231174564,0.376790636771691,"P54E3"
