"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Father","RT",0.627913556993773,0.439365747152324,0.791822159808515,"Pn13E3"
"Father","ACC",0.0461246009097106,-0.28539980990949,0.369138215401732,"Pn13E3"
"Father","d Prime",0.195467049627481,-0.0737257942250051,0.475720640387884,"Pn13E3"
"Father","Efficiency",0.540223540081136,0.269718178594459,0.750230215749114,"Pn13E3"
"Father","ezDDM v",0.254475331735691,-0.0185695027493959,0.523575409765773,"Pn13E3"
"Father","ezDDM z",-0.0577980596145871,-0.319824662572245,0.238119193672075,"Pn13E3"
"Father","rwDDM v",0.223944443725991,-0.0685055456556747,0.502871206094263,"Pn13E3"
"Father","rwDDM z",0.119223206669482,-0.246014231219059,0.461429939079653,"Pn13E3"
"Stranger","RT",0.643521391793452,0.460028760706663,0.790815702695286,"Pn13E3"
"Stranger","ACC",0.398315978439455,0.11803876907772,0.64919317191074,"Pn13E3"
"Stranger","d Prime",0.207965726751003,-0.0646954891060273,0.483426138854656,"Pn13E3"
"Stranger","Efficiency",0.609571092921906,0.366379341611478,0.790231922620148,"Pn13E3"
"Stranger","ezDDM v",0.458853178910937,0.224860860278365,0.674062181486137,"Pn13E3"
"Stranger","ezDDM z",-0.0498252902341971,-0.314239124126216,0.248148659548707,"Pn13E3"
"Stranger","rwDDM v",0.198395278822378,-0.088493998723597,0.472924918692053,"Pn13E3"
"Stranger","rwDDM z",0.0152738103446423,-0.347263376836798,0.394610253334996,"Pn13E3"
