"Indice","r","LLCI","ULCI","Target","Paper_ID"
"RT",0.523137342005663,0.403887061645872,0.627093506608657,"Stranger","P51E1"
"ACC",0.354206487567578,0.219153855014813,0.486130018247871,"Stranger","P51E1"
"Dprime",0.195723666642423,0.0567365061447364,0.336723055820862,"Stranger","P51E1"
"Efficiency",0.122447769497368,0.0497952253670529,0.177207219333429,"Stranger","P51E1"
