"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Friend","RT",0.811070301186205,0.680225336120997,0.871191527227539,"Pt28E1"
"Friend","ACC",0.351303253874146,0.15662371593173,0.55311242686422,"Pt28E1"
"Friend","d Prime",0.381529562669593,0.171504739414506,0.44801783870844,"Pt28E1"
"Friend","Efficiency",0.685806548625286,0.528768982112228,0.798316926157642,"Pt28E1"
"Friend","ezDDM v",0.588791552744019,0.392394844525139,0.743932272682274,"Pt28E1"
"Friend","ezDDM z",0.245766664934153,-0.0347974632853934,0.369412197615764,"Pt28E1"
"Friend","rwDDM v",0.542310302404526,0.181046381805783,0.768983988400832,"Pt28E1"
"Friend","rwDDM z",0.104987437051014,-0.174709270057665,0.375514326013962,"Pt28E1"
"Stranger","RT",0.773402460483992,0.679216426908637,0.819483535931011,"Pt28E1"
"Stranger","ACC",0.726570895960243,0.623785623035808,0.79501975126037,"Pt28E1"
"Stranger","d Prime",0.609474128123548,0.405708105259549,0.696682044720574,"Pt28E1"
"Stranger","Efficiency",0.837600442767641,0.759479356932274,0.893965645249553,"Pt28E1"
"Stranger","ezDDM v",0.597219088213906,0.448948767547462,0.764834671698962,"Pt28E1"
"Stranger","ezDDM z",0.510729059919425,0.384439825494739,0.674564243745766,"Pt28E1"
"Stranger","rwDDM v",0.401867267217054,0.121943025863645,0.582408321507798,"Pt28E1"
"Stranger","rwDDM z",0.133991512064588,-0.0919247579202969,0.348679262871581,"Pt28E1"
