"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Friend","RT",0.769783490225623,0.655672139971971,0.881348577152028,"Pt9E1"
"Friend","ACC",0.656240165038303,0.521112047397574,0.854131187205959,"Pt9E1"
"Friend","d Prime",0.589617053362396,0.446775211292105,0.722977723807072,"Pt9E1"
"Friend","Efficiency",0.797334339065728,0.727082104821924,0.899057794762416,"Pt9E1"
"Friend","ezDDM v",0.699199935223034,0.596448536636784,0.835501358541497,"Pt9E1"
"Friend","ezDDM z",0.215779453740756,-0.133901541376751,0.444279215806887,"Pt9E1"
"Friend","rwDDM v",0.639582542816906,0.453777316736327,0.822811680753911,"Pt9E1"
"Friend","rwDDM z",0.207967331874716,-0.0688318213841772,0.5261724317428,"Pt9E1"
"None","RT",0.669622937354238,0.532361598111705,0.792912630848328,"Pt9E1"
"None","ACC",0.731037707063483,0.512991878729119,0.884738353944467,"Pt9E1"
"None","d Prime",0.288466663868952,0.0570069019311645,0.615407975132798,"Pt9E1"
"None","Efficiency",0.790544270901894,0.521176111985511,0.915323600861272,"Pt9E1"
"None","ezDDM v",0.666015030511128,0.510926924575577,0.845780178421459,"Pt9E1"
"None","ezDDM z",-0.0518398474626988,-0.376248170100092,0.213524755750193,"Pt9E1"
"None","rwDDM v",0.641632928860036,0.462627144266599,0.779397994979581,"Pt9E1"
"None","rwDDM z",0.512469110196879,0.206325455519805,0.676518362979869,"Pt9E1"
