"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Mother","RT",0.725955569209575,0.573618258353088,0.835621398540848,"Ps5E3"
"Mother","ACC",0.34096629978482,0.0681418674804048,0.574735318653819,"Ps5E3"
"Mother","d Prime",0.3975358372996,0.126345710760348,0.601761291152637,"Ps5E3"
"Mother","Efficiency",0.623104591572403,0.404497757555647,0.833806876391229,"Ps5E3"
"Mother","ezDDM v",0.448295431202084,0.236199904839301,0.665496435285754,"Ps5E3"
"Mother","ezDDM z",0.302032554389722,0.172972416988937,0.448682583151089,"Ps5E3"
"Mother","rwDDM v",0.160384799324786,0.0123445418365567,0.288084430371304,"Ps5E3"
"Mother","rwDDM z",0.0975454867817006,-0.0580463507128123,0.362719145867795,"Ps5E3"
"Stranger","RT",0.688304241495828,0.542287315429338,0.809002510531993,"Ps5E3"
"Stranger","ACC",0.688194661726761,0.553186020913208,0.837449282991875,"Ps5E3"
"Stranger","d Prime",0.313973969208015,0.155277102926241,0.40839263148723,"Ps5E3"
"Stranger","Efficiency",0.761049409086718,0.590957271590888,0.871983739434893,"Ps5E3"
"Stranger","ezDDM v",0.574804812487267,0.473618851556153,0.659658380488481,"Ps5E3"
"Stranger","ezDDM z",0.362778078850244,0.112572236269501,0.543205291920551,"Ps5E3"
"Stranger","rwDDM v",0.450128869483838,0.298273032853274,0.595219204502656,"Ps5E3"
"Stranger","rwDDM z",0.315166773796628,0.141137090420545,0.621187482548678,"Ps5E3"
