"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Partner","RT",0.381579967004369,0.315229841956766,0.456222974524808,"P6E1"
"Partner","ACC",0.257392580182997,0.141014499793222,0.398407014303258,"P6E1"
"Partner","d Prime",0.193680721103952,0.0838766011655147,0.303540454457761,"P6E1"
"Partner","Efficiency",0.267598953170266,0.158265509452853,0.421169875910278,"P6E1"
"Partner","ezDDM v",0.204235761277972,0.122083444269213,0.298380244025754,"P6E1"
"Partner","ezDDM z",0.0297122115040277,-0.134410893626599,0.128373369898543,"P6E1"
"Partner","rwDDM v",0.117670553863394,0.0548950664997231,0.185234483110625,"P6E1"
"Partner","rwDDM z",0.115214306302679,-0.0289112461370464,0.217475943527704,"P6E1"
"Stranger","RT",0.281961339126826,0.238617279089795,0.345065253110839,"P6E1"
"Stranger","ACC",0.454092922628464,0.396946691715158,0.546346692049334,"P6E1"
"Stranger","d Prime",0.306816646388156,0.258705801189368,0.37605357534763,"P6E1"
"Stranger","Efficiency",0.508812727366021,0.334389917041564,0.592922393935807,"P6E1"
"Stranger","ezDDM v",0.289248829387776,0.206538648193592,0.442439740139257,"P6E1"
"Stranger","ezDDM z",0.0375452561487177,-0.0914229115375104,0.139616475397363,"P6E1"
"Stranger","rwDDM v",0.112467378571166,0.0393787924185416,0.228031670859504,"P6E1"
"Stranger","rwDDM z",0.114678050604059,0.0357126660782714,0.2025836291063,"P6E1"
