"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Friend","RT",0.772933046469293,0.720271703555953,0.833110574682127,"Pn23E1"
"Friend","ACC",0.596930499477232,0.534307484005817,0.661737325703861,"Pn23E1"
"Friend","d Prime",0.485229805766656,0.394497150802023,0.549974607982149,"Pn23E1"
"Friend","Efficiency",0.677465173025316,0.464319022415999,0.770642323511964,"Pn23E1"
"Friend","ezDDM v",0.61578777562539,0.558265958063596,0.684642416739796,"Pn23E1"
"Friend","ezDDM z",0.235674871240275,0.136096651504454,0.316537743775051,"Pn23E1"
"Friend","rwDDM v",0.441477144877273,0.280195369339207,0.543767255161091,"Pn23E1"
"Friend","rwDDM z",0.0962628645755134,-0.0624647847413365,0.270571069441705,"Pn23E1"
"Stranger","RT",0.813036697926189,0.795034709120138,0.827044257072802,"Pn23E1"
"Stranger","ACC",0.752602318977288,0.715299016955813,0.782765730580882,"Pn23E1"
"Stranger","d Prime",0.526981672895607,0.498320623382572,0.589837137832226,"Pn23E1"
"Stranger","Efficiency",0.751002461144532,0.591205908561576,0.819926229336968,"Pn23E1"
"Stranger","ezDDM v",0.740669431120103,0.719749869179449,0.764400117579903,"Pn23E1"
"Stranger","ezDDM z",0.325951492688912,0.261507161143118,0.388940087000402,"Pn23E1"
"Stranger","rwDDM v",0.463437189537191,0.397317318067821,0.57101910576825,"Pn23E1"
"Stranger","rwDDM z",0.07352371927074,-0.128360833398367,0.216193310702008,"Pn23E1"
