"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Friend","RT",0.697910555150075,0.547065694592872,0.817516808062702,"P19E1"
"Friend","ACC",0.472168670033639,0.245182935371147,0.72835689166622,"P19E1"
"Friend","d Prime",0.166891060879943,-0.182386096872233,0.372766445800298,"P19E1"
"Friend","Efficiency",0.545068226306039,0.294165031233223,0.748855070907234,"P19E1"
"Friend","ezDDM v",0.356060927666166,0.0765161445969388,0.575286175487138,"P19E1"
"Friend","ezDDM z",0.385671204307977,0.0674655487453995,0.580963313810947,"P19E1"
"Friend","rwDDM v",0.236572636369154,-0.0805844136704334,0.398043380160333,"P19E1"
"Friend","rwDDM z",-0.0185357316782478,-0.282418149461425,0.330107055295138,"P19E1"
"Stranger","RT",0.592569760066027,0.351669456341021,0.763543902025882,"P19E1"
"Stranger","ACC",0.734674853202073,0.638290627622646,0.852067994796873,"P19E1"
"Stranger","d Prime",0.52306395355389,0.358363735450658,0.707906761199714,"P19E1"
"Stranger","Efficiency",0.750199089673333,0.625291393893443,0.879989458703582,"P19E1"
"Stranger","ezDDM v",0.609061147145124,0.421082003994527,0.776194093549619,"P19E1"
"Stranger","ezDDM z",0.185190223230769,-0.070661131614811,0.409089876270086,"P19E1"
"Stranger","rwDDM v",0.274828101752556,0.0808842664887888,0.455600219084549,"P19E1"
"Stranger","rwDDM z",0.103070624106008,-0.284854973792632,0.53716855978576,"P19E1"
