"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Celebrity","RT",0.536964088735456,0.454712080470164,0.65587681963854,"P51E1"
"Celebrity","ACC",0.313877060918348,0.225257775990936,0.404020531811568,"P51E1"
"Celebrity","d Prime",0.0999512576733404,0.0227526351171794,0.166837933973376,"P51E1"
"Celebrity","Efficiency",0.414920949996559,0.32676546205841,0.534094996872385,"P51E1"
"Celebrity","ezDDM v",0.397633402351959,0.317754089122608,0.487512929359857,"P51E1"
"Celebrity","ezDDM z",0.00180835780338584,-0.0509742563770379,0.109616595392275,"P51E1"
"Celebrity","rwDDM v",0.118785049666233,0.0243721794918553,0.21915606333128,"P51E1"
"Celebrity","rwDDM z",-0.0345559288146268,-0.157364608979601,0.155585309791389,"P51E1"
"Stranger","RT",0.546129571490637,0.437477562130603,0.632076287308549,"P51E1"
"Stranger","ACC",0.362683134012622,0.315404047705503,0.399928441061709,"P51E1"
"Stranger","d Prime",0.201607231568864,0.112455643937742,0.25534809092878,"P51E1"
"Stranger","Efficiency",0.43920014280647,0.347055157463933,0.524928251638739,"P51E1"
"Stranger","ezDDM v",0.413889560026324,0.312049580568379,0.488422702920553,"P51E1"
"Stranger","ezDDM z",0.0449585219065414,-0.0315258877450083,0.138015784646061,"P51E1"
"Stranger","rwDDM v",0.142177802092954,0.00437893564050102,0.23181259798155,"P51E1"
"Stranger","rwDDM z",-0.00111291592272901,-0.0779073874773631,0.163110007404089,"P51E1"
