"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Mother","RT",0.80552227452544,0.682414844214466,0.898455241942731,"Ps5E1"
"Mother","ACC",0.571122952875754,0.266430403000642,0.796300786796999,"Ps5E1"
"Mother","d Prime",0.478640208881126,0.232830692561512,0.699007004567247,"Ps5E1"
"Mother","Efficiency",0.782396644450254,0.550480384743376,0.912901605942329,"Ps5E1"
"Mother","ezDDM v",0.523803342071444,0.303007489068958,0.723238440310724,"Ps5E1"
"Mother","ezDDM z",0.304762466889858,0.0318920844261548,0.575701064308301,"Ps5E1"
"Mother","rwDDM v",0.213348510219365,-0.109362596319054,0.508108945202827,"Ps5E1"
"Mother","rwDDM z",0.058601285815401,-0.290584242725049,0.420446374158362,"Ps5E1"
"Stranger","RT",0.676076800112191,0.496940919967682,0.825574236356099,"Ps5E1"
"Stranger","ACC",0.725040072941403,0.546492346821207,0.863670841159262,"Ps5E1"
"Stranger","d Prime",0.498942110046356,0.253702893813998,0.710042149057539,"Ps5E1"
"Stranger","Efficiency",0.752279333946351,0.564078985220232,0.886728521689429,"Ps5E1"
"Stranger","ezDDM v",0.671395296182702,0.496706593538552,0.819334768859111,"Ps5E1"
"Stranger","ezDDM z",0.321941460211547,0.061521575973214,0.566821526566376,"Ps5E1"
"Stranger","rwDDM v",0.458744283500445,0.184227157717942,0.696278244111124,"Ps5E1"
"Stranger","rwDDM z",0.0685569842244992,-0.272547820211367,0.41885180230538,"Ps5E1"
