"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Friend","RT",0.640740924842308,0.402732675489172,0.830848858573103,"Pt9E3"
"Friend","ACC",0.292334683090863,-0.0392800841463823,0.616778981888798,"Pt9E3"
"Friend","d Prime",0.243239996273755,-0.0826567505666343,0.567527911037782,"Pt9E3"
"Friend","Efficiency",0.504271395101438,0.160595211561702,0.776951433542112,"Pt9E3"
"Friend","ezDDM v",0.570980248652249,0.32995157491709,0.78628296920918,"Pt9E3"
"Friend","ezDDM z",0.0360756647537797,-0.300594830880016,0.405542471680128,"Pt9E3"
"Friend","rwDDM v",0.474012325192395,0.1045944431868,0.755821420881174,"Pt9E3"
"Friend","rwDDM z",0.109319447185909,-0.288814877387093,0.497388169751506,"Pt9E3"
"None","RT",0.654703755585778,0.428779431205121,0.835615252083314,"Pt9E3"
"None","ACC",0.572316755440269,0.309633566166645,0.792977873615269,"Pt9E3"
"None","d Prime",0.394193992496124,0.103059905891344,0.667787087272307,"Pt9E3"
"None","Efficiency",0.639813698424854,0.360126068092791,0.845480958696263,"Pt9E3"
"None","ezDDM v",0.482287725489039,0.197933987632143,0.737107304201689,"Pt9E3"
"None","ezDDM z",0.179848564852134,-0.143389999955608,0.530497964968013,"Pt9E3"
"None","rwDDM v",0.501719879429823,0.0602901131617242,0.802584714790379,"Pt9E3"
"None","rwDDM z",0.106056434311354,-0.296691695789981,0.505043182746821,"Pt9E3"
