"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Friend","RT",0.572471828843106,0.380523848507389,0.741175714423027,"Pt27E1"
"Friend","ACC",0.469768522467587,0.246437544315981,0.675996347353175,"Pt27E1"
"Friend","d Prime",0.46060276903815,0.25586989155255,0.655651928601306,"Pt27E1"
"Friend","Efficiency",0.601423149694277,0.409907654145656,0.768895332881702,"Pt27E1"
"Friend","ezDDM v",0.477528077025336,0.276155306886161,0.667333260190152,"Pt27E1"
"Friend","ezDDM z",0.132842687766709,-0.117686108341894,0.398653399730297,"Pt27E1"
"Friend","rwDDM v",0.291442904461597,0.0251588548664384,0.532234580731444,"Pt27E1"
"Friend","rwDDM z",0.0486875606818009,-0.268312448713215,0.354955348515732,"Pt27E1"
"Stranger","RT",0.667902216982047,0.51349677855521,0.801313969686332,"Pt27E1"
"Stranger","ACC",0.460312347772842,0.246360317654103,0.65683193367689,"Pt27E1"
"Stranger","d Prime",0.510065796736461,0.313732935495668,0.69089792518633,"Pt27E1"
"Stranger","Efficiency",0.642727572138578,0.465329667926499,0.791360709823813,"Pt27E1"
"Stranger","ezDDM v",0.587448420246699,0.411770870222238,0.748345296317253,"Pt27E1"
"Stranger","ezDDM z",0.157389144032954,-0.0927434615394102,0.414337670575828,"Pt27E1"
"Stranger","rwDDM v",0.374600278892779,0.139925128778901,0.580861980240981,"Pt27E1"
"Stranger","rwDDM z",0.201619246843316,-0.0958873174536798,0.47508798312993,"Pt27E1"
