"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Partner","RT",0.354735889819591,0.217542380388782,0.48851450072025,"P6E1"
"Partner","ACC",0.237532353275144,0.0861534198279246,0.386322876094852,"P6E1"
"Partner","d Prime",0.174550884745669,0.027432441523173,0.323617712782559,"P6E1"
"Partner","Efficiency",0.22435871046786,0.0247049542190872,0.405717201886023,"P6E1"
"Partner","ezDDM v",0.19438443659076,0.049981697145354,0.344456011847927,"P6E1"
"Partner","ezDDM z",0.0274732877109957,-0.11832514208719,0.176763603495992,"P6E1"
"Partner","rwDDM v",0.100776090363206,-0.0665219117702494,0.261589411208937,"P6E1"
"Partner","rwDDM z",0.0992814908579154,-0.0698577843960423,0.268912569836143,"P6E1"
"Stranger","RT",0.251996902995955,0.0945819941077051,0.39779765572289,"P6E1"
"Stranger","ACC",0.413685047345861,0.275489492455372,0.545044191603297,"P6E1"
"Stranger","d Prime",0.285011990007407,0.142102077689155,0.426690110969978,"P6E1"
"Stranger","Efficiency",0.453999541710953,0.204213996869963,0.642734516322339,"P6E1"
"Stranger","ezDDM v",0.261730349560759,0.118179844467547,0.40206674272441,"P6E1"
"Stranger","ezDDM z",-0.0153343607332269,-0.167072687338547,0.14810086471784,"P6E1"
"Stranger","rwDDM v",0.124533901808487,-0.0312445429612209,0.281102871458277,"P6E1"
"Stranger","rwDDM z",0.0973166569320482,-0.0792858838815995,0.272640012658461,"P6E1"
