"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Friend","RT",0.811378287703586,0.763515480462238,0.856751270848673,"Pt3E1"
"Friend","ACC",0.596651017609264,0.499394477810882,0.687408580211991,"Pt3E1"
"Friend","d Prime",0.374079530778307,0.255017609540434,0.489542113238652,"Pt3E1"
"Friend","Efficiency",0.75024643018162,0.660118006054227,0.822496485281137,"Pt3E1"
"Friend","ezDDM v",0.608422983885045,0.521178354602594,0.688083728811611,"Pt3E1"
"Friend","ezDDM z",0.159235058698974,0.0267970027649175,0.295576485673218,"Pt3E1"
"Friend","rwDDM v",0.443098610041518,0.307972279058082,0.569186964967877,"Pt3E1"
"Friend","rwDDM z",0.101290963971584,-0.0660960864711402,0.272234194497711,"Pt3E1"
"Stranger","RT",0.764229607319657,0.703917437371496,0.81848525714759,"Pt3E1"
"Stranger","ACC",0.5386667402985,0.43267419677785,0.638510588252792,"Pt3E1"
"Stranger","d Prime",0.413192894541005,0.299081077227735,0.522839638317957,"Pt3E1"
"Stranger","Efficiency",0.641288455537593,0.521292755529992,0.742546128288045,"Pt3E1"
"Stranger","ezDDM v",0.620694469281718,0.533450365827267,0.70295830554373,"Pt3E1"
"Stranger","ezDDM z",0.182211000545314,0.0448498299142886,0.317524612979903,"Pt3E1"
"Stranger","rwDDM v",0.552969904985083,0.440234103021836,0.664501397708076,"Pt3E1"
"Stranger","rwDDM z",0.203916598564302,0.0298569111635128,0.362873075935646,"Pt3E1"
