"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Friend","RT",-0.149318347998512,-0.447811419344853,0.189193926087711,"P34E1"
"Friend","ACC",0.223417255776903,-0.0394230941339132,0.510754920223995,"P34E1"
"Friend","d Prime",0.422326276321282,0.130276381577978,0.667300960817567,"P34E1"
"Friend","Efficiency",0.243304367443995,-0.116231326938233,0.568073888095483,"P34E1"
"Friend","ezDDM v",0.106086444943863,-0.248517096017175,0.485200806772175,"P34E1"
"Friend","ezDDM z",0.0609250764114974,-0.341291357126187,0.467662140351914,"P34E1"
"Friend","rwDDM v",0.11606701967109,-0.207540553996388,0.454889864545367,"P34E1"
"Friend","rwDDM z",0.00711102338155556,-0.300908008380432,0.32330738485212,"P34E1"
"Stranger","RT",0.185816506638792,-0.124917627536895,0.490627901806628,"P34E1"
"Stranger","ACC",0.0568913977367697,-0.23776877959908,0.390850513801942,"P34E1"
"Stranger","d Prime",0.179571987241885,-0.118991872797725,0.468673065940758,"P34E1"
"Stranger","Efficiency",-0.0536948942869374,-0.467092670531365,0.354223460264247,"P34E1"
"Stranger","ezDDM v",0.0850401856178527,-0.269148936035193,0.446797992219758,"P34E1"
"Stranger","ezDDM z",0.168676430718602,-0.166761769026951,0.500881721390169,"P34E1"
"Stranger","rwDDM v",0.0695549062305092,-0.274215557653645,0.416791781031862,"P34E1"
"Stranger","rwDDM z",0.0438073741886266,-0.287778679875542,0.374235023988795,"P34E1"
