"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Friend","RT",0.615701465938009,0.442233748121569,0.765893383222864,"P19E2"
"Friend","ACC",0.674252524536774,0.519833983300873,0.80214908927277,"P19E2"
"Friend","d Prime",0.375889030930174,0.163655529321106,0.582506786836864,"P19E2"
"Friend","Efficiency",0.833082664377962,0.671435228470753,0.924188488745783,"P19E2"
"Friend","ezDDM v",0.579353356946365,0.41397794380456,0.732568919315336,"P19E2"
"Friend","ezDDM z",0.103981588397028,-0.133727420132376,0.354446113911414,"P19E2"
"Friend","rwDDM v",0.259529568152759,-0.0371052023993683,0.520900021093112,"P19E2"
"Friend","rwDDM z",0.0581975178450367,-0.240417660197895,0.359692865052918,"P19E2"
"Stranger","RT",0.475214688557852,0.256196951635766,0.668391860445101,"P19E2"
"Stranger","ACC",0.640395769780051,0.486650092624423,0.777910870641207,"P19E2"
"Stranger","d Prime",0.431657144568069,0.22685933717447,0.627779347366606,"P19E2"
"Stranger","Efficiency",0.601330076722061,0.310438510077666,0.799936675717936,"P19E2"
"Stranger","ezDDM v",0.615931608641594,0.460375489776147,0.758293858831274,"P19E2"
"Stranger","ezDDM z",0.126087106255695,-0.123689709009311,0.390642605494403,"P19E2"
"Stranger","rwDDM v",0.39651729780701,0.137847339424216,0.626869002172323,"P19E2"
"Stranger","rwDDM z",0.13458109016039,-0.145953622103141,0.408407757524737,"P19E2"
