"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Friend","RT",0.631379897286117,0.483100268392501,0.763139036315656,"Ps4E1"
"Friend","ACC",0.344017242235046,0.123026439914244,0.561800434982461,"Ps4E1"
"Friend","d Prime",0.274382457130137,0.0570460227741691,0.486870492178785,"Ps4E1"
"Friend","Efficiency",0.573945103502538,0.383128927387765,0.737096925309001,"Ps4E1"
"Friend","ezDDM v",0.34414734784162,0.140710475488831,0.545518475705988,"Ps4E1"
"Friend","ezDDM z",-0.00126149797937785,-0.220442431126117,0.239649011446295,"Ps4E1"
"Friend","rwDDM v",0.277953313717329,-0.0055183171696021,0.53392098142272,"Ps4E1"
"Friend","rwDDM z",0.0116353867931206,-0.274980960733124,0.30446558022725,"Ps4E1"
"Stranger","RT",0.699077376766435,0.571876929734985,0.812354963033096,"Ps4E1"
"Stranger","ACC",0.448243314063279,0.246066594178618,0.635717471285313,"Ps4E1"
"Stranger","d Prime",0.382799567565362,0.189418663144536,0.572469945009963,"Ps4E1"
"Stranger","Efficiency",0.593183275184519,0.385300727643284,0.758747027441593,"Ps4E1"
"Stranger","ezDDM v",0.459903457495551,0.268719639177637,0.632106155372559,"Ps4E1"
"Stranger","ezDDM z",0.325852845898951,0.123662664930065,0.528591211962097,"Ps4E1"
"Stranger","rwDDM v",0.285799669261406,0.0544507155959653,0.506666008023785,"Ps4E1"
"Stranger","rwDDM z",0.0381330095963611,-0.239999213095334,0.322003845806535,"Ps4E1"
