"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Friend","RT",0.592931886814818,0.458253470511808,0.713804016875269,"P44E1"
"Friend","ACC",0.430932800955151,0.258791015311996,0.589149538235302,"P44E1"
"Friend","d Prime",0.275725755940192,0.0974766322940616,0.451016045166865,"P44E1"
"Friend","Efficiency",0.590497457121867,0.430163824372339,0.726664270484426,"P44E1"
"Friend","ezDDM v",0.471007486541119,0.324302428130393,0.609974214064239,"P44E1"
"Friend","ezDDM z",0.177587558422194,-0.000735423197711582,0.361551848790345,"P44E1"
"Friend","rwDDM v",0.197707801478731,-0.00238152151099139,0.388324224849143,"P44E1"
"Friend","rwDDM z",0.0241536536690498,-0.220183649578596,0.267982980333494,"P44E1"
"Stranger","RT",0.637263649992917,0.507285279338861,0.747712481966243,"P44E1"
"Stranger","ACC",0.606246035194909,0.46796811632731,0.727614386008644,"P44E1"
"Stranger","d Prime",0.411229859438904,0.249400399178551,0.564742336546735,"P44E1"
"Stranger","Efficiency",0.606990150954553,0.39144131096177,0.763918815095313,"P44E1"
"Stranger","ezDDM v",0.611346035633646,0.494475534877305,0.722598233225087,"P44E1"
"Stranger","ezDDM z",0.144741787012414,-0.0284563710229962,0.323945502014976,"P44E1"
"Stranger","rwDDM v",0.309765987876395,0.130041117865076,0.484390558739053,"P44E1"
"Stranger","rwDDM z",-0.0419991175374541,-0.278684775192501,0.206207583546526,"P44E1"
