"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Friend","RT",0.698639265441021,0.479355310537191,0.871403639795043,"P19E1"
"Friend","ACC",0.532601788216645,0.231461468243351,0.785595310180304,"P19E1"
"Friend","d Prime",0.265702723878803,-0.0634441483656472,0.59592827471318,"P19E1"
"Friend","Efficiency",0.610411314985827,0.309549742613903,0.837623227903333,"P19E1"
"Friend","ezDDM v",0.394909819975373,0.0827676199702734,0.677837503983346,"P19E1"
"Friend","ezDDM z",0.394093372642817,0.0926707453390239,0.689106649321183,"P19E1"
"Friend","rwDDM v",0.314583398430108,-0.0453991528187618,0.655602558807036,"P19E1"
"Friend","rwDDM z",0.0538906886738897,-0.345315732308326,0.471582338226372,"P19E1"
"Stranger","RT",0.604135865200334,0.335539393632165,0.818106208558868,"P19E1"
"Stranger","ACC",0.723025204984001,0.517197995085708,0.881120763676937,"P19E1"
"Stranger","d Prime",0.548186301281293,0.282543145006687,0.787561419080788,"P19E1"
"Stranger","Efficiency",0.710714873420225,0.420206337591595,0.904833329570215,"P19E1"
"Stranger","ezDDM v",0.629335978271824,0.392372964683741,0.825452736401983,"P19E1"
"Stranger","ezDDM z",0.165524968888072,-0.181530264037236,0.533916942259429,"P19E1"
"Stranger","rwDDM v",0.322146326407737,-0.00179486353971889,0.649800016036556,"P19E1"
"Stranger","rwDDM z",0.0123589790203422,-0.436283667809869,0.432919152148832,"P19E1"
