"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Friend","RT",0.449307170261095,0.11201125377123,0.677673881177499,"P95E2"
"Friend","ACC",0.217910395949995,-0.0479341708296162,0.468567951852154,"P95E2"
"Friend","d Prime",-0.169407078285064,-0.408910829022634,0.113956290211334,"P95E2"
"Friend","Efficiency",0.448920553627114,0.161803274878036,0.66752429095948,"P95E2"
"Friend","ezDDM v",0.211144435656266,-0.0111322373633185,0.431065270690102,"P95E2"
"Friend","ezDDM z",0.0780496556943083,-0.138839931138597,0.323990564473234,"P95E2"
"Friend","rwDDM v",0.239417185029824,-0.029460076930472,0.486365578849341,"P95E2"
"Friend","rwDDM z",0.158524816858225,-0.134671460748074,0.429405297276486,"P95E2"
"Stranger","RT",0.657479686381348,0.39082543443437,0.812374455089654,"P95E2"
"Stranger","ACC",0.222503332363705,0.0110485693794416,0.412666854520526,"P95E2"
"Stranger","d Prime",-0.0718046385501089,-0.306740419882521,0.194036997707431,"P95E2"
"Stranger","Efficiency",0.637969677550673,0.358881487965386,0.806432025639888,"P95E2"
"Stranger","ezDDM v",0.400851786797204,0.193087671769874,0.598381406624011,"P95E2"
"Stranger","ezDDM z",0.01776863346592,-0.206924784836589,0.268996342231367,"P95E2"
"Stranger","rwDDM v",0.216054670205818,-0.0357871105139448,0.462077825045201,"P95E2"
"Stranger","rwDDM z",0.0776051968364611,-0.207970186125048,0.360480157219944,"P95E2"
