"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Mother","RT",0.578941528600931,0.339390452843783,0.788306552380136,"Ps5E2"
"Mother","ACC",0.347851112782015,-0.0657694793259184,0.722188993617663,"Ps5E2"
"Mother","d Prime",0.379198417549347,0.0493483238031571,0.690425340515816,"Ps5E2"
"Mother","Efficiency",0.588039556374688,0.281303777963415,0.828591692134085,"Ps5E2"
"Mother","ezDDM v",0.464801508620782,0.191985603752381,0.712720696746927,"Ps5E2"
"Mother","ezDDM z",-0.0308851290279714,-0.333491827030243,0.320892761211578,"Ps5E2"
"Mother","rwDDM v",0.254176919962717,-0.0372000965358913,0.592459845019249,"Ps5E2"
"Mother","rwDDM z",0.257919572847353,-0.144982005213601,0.625382953382861,"Ps5E2"
"Stranger","RT",0.349474630152042,0.0367179253635834,0.647143747995485,"Ps5E2"
"Stranger","ACC",0.308435671135434,-0.0993539881908848,0.674509685732692,"Ps5E2"
"Stranger","d Prime",0.197848186926476,-0.141004409520809,0.538567320769969,"Ps5E2"
"Stranger","Efficiency",0.345240690337323,-0.0464682021957281,0.681118011362013,"Ps5E2"
"Stranger","ezDDM v",0.2430491470057,-0.0704853704484558,0.564099241951165,"Ps5E2"
"Stranger","ezDDM z",0.224840281042,-0.0754101162607181,0.539953808893692,"Ps5E2"
"Stranger","rwDDM v",0.179242674679367,-0.108444233584636,0.549175939537353,"Ps5E2"
"Stranger","rwDDM z",0.173984832958562,-0.256140686148505,0.571197926342234,"Ps5E2"
