"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Friend","RT",0.551230924971811,0.457822304520982,0.637939047551776,"Pt2E1"
"Friend","ACC",0.461317335350134,0.355015337334798,0.561182413319701,"Pt2E1"
"Friend","d Prime",0.276454287410627,0.156977974771007,0.391436238203674,"Pt2E1"
"Friend","Efficiency",0.517081198739831,0.309194530139654,0.680475519354013,"Pt2E1"
"Friend","ezDDM v",0.455656821198402,0.349366206053045,0.559012604054785,"Pt2E1"
"Friend","ezDDM z",0.110506879597113,-0.0119649627569912,0.234510220775784,"Pt2E1"
"Friend","rwDDM v",0.177216551454298,0.0453475830534066,0.307088078472706,"Pt2E1"
"Friend","rwDDM z",0.0554646675918256,-0.0896267073115683,0.203672055272874,"Pt2E1"
"Stranger","RT",0.486965887031895,0.38889652091965,0.581437879268199,"Pt2E1"
"Stranger","ACC",0.574310384239503,0.488061504416914,0.65543763346169,"Pt2E1"
"Stranger","d Prime",0.325104264243265,0.21200294119672,0.436711070211893,"Pt2E1"
"Stranger","Efficiency",0.488479206541095,0.30305518610479,0.655744209513799,"Pt2E1"
"Stranger","ezDDM v",0.487014558192134,0.375206014234348,0.580557702798377,"Pt2E1"
"Stranger","ezDDM z",0.0753669508271557,-0.0490651919132972,0.207710020404488,"Pt2E1"
"Stranger","rwDDM v",0.144845926192895,0.0114074917335218,0.273614940874009,"Pt2E1"
"Stranger","rwDDM z",0.0423845339906133,-0.103948431327425,0.186282512933527,"Pt2E1"
