"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Friend","RT",0.799200177581629,0.658053491776554,0.904743548120012,"Pt18E1"
"Friend","ACC",0.586370911900465,0.294943376908896,0.804923247631066,"Pt18E1"
"Friend","d Prime",0.564366866409588,0.332501162012905,0.773058651814611,"Pt18E1"
"Friend","Efficiency",0.747481918581885,0.474872854077533,0.905742120215853,"Pt18E1"
"Friend","ezDDM v",0.570418692136546,0.339766825653841,0.772490202425433,"Pt18E1"
"Friend","ezDDM z",0.21355340936743,-0.106772824016465,0.533111260212132,"Pt18E1"
"Friend","rwDDM v",0.411927964924465,0.112654462342812,0.688570584237617,"Pt18E1"
"Friend","rwDDM z",0.239506692135566,-0.0769467772828741,0.549592791545786,"Pt18E1"
"Stranger","RT",0.739888612510134,0.575231603936174,0.871957496360618,"Pt18E1"
"Stranger","ACC",0.490510563165887,0.193940204112589,0.738161415122547,"Pt18E1"
"Stranger","d Prime",0.224200669444511,-0.0853218808179934,0.548340520853386,"Pt18E1"
"Stranger","Efficiency",0.656019227260915,0.344450265579112,0.862798332263369,"Pt18E1"
"Stranger","ezDDM v",0.327032777823105,0.038008062106272,0.613715584470232,"Pt18E1"
"Stranger","ezDDM z",-0.0148162629481544,-0.332675600814868,0.346034967065605,"Pt18E1"
"Stranger","rwDDM v",0.186038815985145,-0.152254237327598,0.536971686772537,"Pt18E1"
"Stranger","rwDDM z",0.241926029649607,-0.111289499862716,0.558809108928028,"Pt18E1"
