#TIME RESPONSE CND
0.6141 1 111
0.8906 1 111
0.9225 1 111
0.8258 1 111
0.7036 1 111
0.712 1 111
0.7003 1 111
0.5985 1 111
0.7527 0 111
0.8113 1 111
1.0731 1 111
0.8034 1 111
0.7029 1 111
0.6256 1 111
0.6943 1 111
0.702 1 111
0.5567 0 111
0.7333 1 111
0.8153 1 111
0.5351 1 111
0.8088 1 111
0.8519 0 111
0.8072 1 111
0.5548 0 111
0.843 1 111
0.7321 0 111
0.6835 1 111
0.7272 1 111
0.5626 1 111
0.8097 0 111
0.9082 1 111
0.7547 1 111
0.8748 1 111
0.5822 1 111
0.4714 1 111
0.746 1 111
0.7156 1 111
0.6714 1 111
0.8137 1 111
0.4811 1 111
0.5237 1 111
0.755 1 111
0.8233 1 111
0.7039 1 111
0.6442 1 111
0.6103 1 111
0.4964 1 111
0.6997 1 111
0.634 1 111
0.8906 1 111
0.7722 1 111
0.7196 1 111
0.9245 1 111
0.9818 1 111
0.9014 1 111
0.9924 0 111
0.5828 1 111
0.6555 1 111
0.8256 1 121
0.7107 1 121
0.5523 1 121
0.7435 1 121
0.6962 1 121
0.765 1 121
0.6639 1 121
0.5244 1 121
1.0048 1 121
0.6742 1 121
0.6503 1 121
0.8115 1 121
0.7002 1 121
0.7165 1 121
0.8358 0 121
0.6722 0 121
0.6591 0 121
0.7352 1 121
0.878 0 121
0.6615 1 121
0.6003 1 121
0.7145 1 121
0.7203 0 121
0.7101 1 121
0.6222 1 121
0.6841 0 121
0.903 1 121
0.9665 1 121
0.7006 1 121
0.9055 1 121
0.8883 1 121
0.5603 1 121
0.6202 1 121
0.8771 1 121
0.6815 1 121
0.6271 1 121
0.6754 1 121
0.4205 1 121
0.7248 1 121
0.6521 1 121
0.7679 0 121
0.6912 1 121
0.6542 1 121
0.6344 1 121
0.6534 1 121
0.5712 1 121
0.6027 1 121
0.8051 0 121
0.8678 1 121
0.8574 1 121
0.486 1 121
0.6353 1 121
0.621 1 121
0.7145 1 121
0.8261 1 121
0.509 1 121
0.7046 1 121
0.6893 1 121
0.7482 1 121
0.6464 1 121
0.7319 1 131
0.6333 1 131
0.8021 0 131
0.7808 1 131
0.5815 1 131
0.6856 1 131
0.5357 0 131
0.5425 1 131
0.6561 1 131
0.4612 1 131
0.8013 1 131
0.6261 1 131
0.6671 1 131
0.6557 1 131
0.7318 1 131
0.6675 0 131
0.5387 1 131
0.912 1 131
0.9106 1 131
0.4432 1 131
0.5829 1 131
0.7943 0 131
1.031 1 131
0.9248 1 131
0.439 1 131
0.835 1 131
0.7095 1 131
0.9303 1 131
0.6329 1 131
0.577 0 131
0.7934 1 131
0.7279 1 131
0.5614 1 131
0.668 1 131
0.8318 1 131
0.4816 1 131
0.6667 1 131
0.7375 1 131
0.5548 1 131
0.728 1 131
0.8388 1 131
0.7269 0 131
0.6605 1 131
0.7325 0 131
0.5968 1 131
1.0374 1 131
0.7725 1 131
0.6712 1 131
0.6543 1 131
0.551 1 131
0.71 0 131
0.476 1 131
0.621 1 131
0.8193 1 131
0.8019 1 131
0.7363 1 131
0.6241 1 131
0.4977 1 131
0.7626 1 211
0.6875 1 211
0.7393 0 211
0.5924 1 211
0.6217 1 211
0.797 1 211
0.6587 1 211
0.6604 1 211
0.7631 1 211
0.6866 0 211
0.8165 0 211
0.7616 1 211
0.4629 1 211
0.7276 0 211
0.6811 1 211
0.7783 1 211
