#TIME RESPONSE CND
0.6741 1 111
0.7472 0 111
0.5461 0 111
0.6906 1 111
0.8872 1 111
0.7919 1 111
0.5536 1 111
0.8286 1 111
0.5351 1 111
0.7895 1 111
0.4329 1 111
0.7246 1 111
0.7489 1 111
0.6951 1 111
1.0841 1 111
0.4026 1 111
0.8191 1 111
0.9361 1 111
0.5404 1 111
0.575 1 111
0.9063 0 111
0.7281 1 111
0.6728 1 111
0.8276 1 111
0.5321 1 111
0.7321 1 111
0.8746 1 111
0.6622 1 111
0.6963 1 111
0.4229 1 111
0.6402 1 111
0.6113 1 111
0.6467 1 111
0.3266 1 111
0.6664 1 111
0.8478 1 111
0.6921 1 111
0.6928 0 111
0.5629 1 111
0.6736 1 111
0.7301 1 111
0.5847 1 111
0.8441 1 111
0.5065 1 111
0.6848 1 111
0.4686 1 111
1.0011 0 111
0.7314 1 111
0.8567 1 111
0.7847 1 111
0.5378 1 111
0.76 1 111
0.7692 1 111
0.6671 0 111
0.7307 1 111
0.622 1 121
0.5588 1 121
0.6151 1 121
0.4949 0 121
1.0841 1 121
0.6583 1 121
0.8547 1 121
0.6808 1 121
0.6649 1 121
0.4189 1 121
0.744 1 121
0.8445 0 121
1.0841 1 121
0.6383 1 121
0.7234 1 121
0.8656 1 121
0.8294 1 121
0.6475 1 121
0.6993 1 121
0.6269 1 121
0.7624 1 121
0.7196 1 121
0.914 1 121
0.4896 1 121
0.8156 0 121
0.6558 1 121
0.7445 1 121
0.5845 1 121
0.7363 1 121
0.525 1 121
0.7124 1 121
0.7083 1 121
0.6473 1 121
0.8211 1 121
0.6394 1 121
0.7951 1 121
0.9777 1 121
0.5596 1 121
0.7274 1 121
0.6409 1 121
0.6548 1 121
0.6911 0 121
0.7333 1 121
0.6185 1 121
0.9656 0 121
0.8658 1 121
0.7336 1 121
0.7487 1 121
0.468 1 121
0.5582 1 121
0.6141 1 121
0.8387 1 121
0.6313 1 121
0.8409 1 121
0.5807 0 121
0.7806 1 121
0.6867 0 121
0.8071 0 121
0.7614 1 131
0.5872 1 131
0.7642 0 131
0.6907 1 131
0.6911 1 131
0.6749 0 131
0.8046 0 131
0.6552 1 131
0.6661 0 131
0.6726 0 131
0.5993 1 131
0.6926 1 131
0.6525 1 131
0.5113 1 131
0.772 1 131
0.5998 1 131
0.8006 1 131
0.6493 1 131
0.5411 1 131
0.6612 1 131
0.9007 0 131
0.7086 1 131
0.4922 1 131
0.6677 1 131
0.7969 0 131
0.7335 0 131
0.6548 1 131
0.6605 1 131
0.681 1 131
0.9234 1 131
0.6245 1 131
0.7838 1 131
0.75 1 131
0.8381 1 131
0.7686 1 131
0.8047 1 131
0.8088 1 131
0.9583 1 131
0.6718 0 131
0.6445 1 131
0.8859 1 131
0.7932 0 131
0.5705 1 131
0.942 1 131
0.7808 1 131
0.7788 1 131
0.5272 1 131
0.9003 1 131
0.7565 1 131
0.8955 0 131
0.7292 1 131
0.5564 1 131
0.539 1 131
0.602 0 131
0.6578 1 211
0.5925 1 211
0.7735 1 211
0.6751 1 211
0.7847 1 211
1.085 1 211
0.696 1 211
0.7009 1 211
0.7191 0 211
0.7118 1 211
0.8145 1 211
0.5596 1 211
0.5856 1 211
0.6092 0 211
0.8366 0 211
0.4731 1 211
