#TIME RESPONSE CND
0.6672 1 111
0.6651 1 111
0.7016 1 111
0.49 0 111
0.6009 1 111
0.7272 0 111
0.5604 1 111
0.3518 1 111
0.5593 1 111
0.6751 1 111
0.7561 1 111
1.0272 1 111
0.705 0 111
0.5254 1 111
0.8582 0 111
0.5125 1 111
0.759 1 111
0.6635 1 111
0.7749 1 111
0.5414 1 111
0.7842 1 111
0.8483 1 111
0.6479 1 111
0.6692 1 111
0.7999 1 111
0.6689 0 111
0.7813 1 111
0.5252 1 111
0.9263 0 111
0.5075 1 111
0.7725 1 111
0.7521 1 111
0.9272 1 111
0.5828 1 111
0.3955 1 111
0.6211 1 111
0.7547 1 111
0.6352 1 111
0.7918 1 111
0.8392 1 111
0.7363 1 111
0.599 1 111
0.5595 1 111
0.6403 0 111
0.5962 1 111
0.5495 1 111
0.8943 1 111
0.7207 1 111
0.5096 1 111
0.7887 1 111
0.8435 1 111
0.6802 1 111
0.6644 1 111
0.6467 1 111
0.75 1 111
0.7325 1 111
0.6955 1 121
0.687 1 121
0.4355 1 121
0.9349 1 121
0.4393 1 121
0.391 1 121
0.4958 1 121
0.6588 0 121
0.5272 1 121
1.081 1 121
0.9812 1 121
0.7724 1 121
0.6983 1 121
0.5514 1 121
0.5993 1 121
0.6834 1 121
0.7814 1 121
0.8562 1 121
0.6387 1 121
0.7611 1 121
0.6964 1 121
0.6796 1 121
0.6534 1 121
0.7611 1 121
0.6159 1 121
0.6998 0 121
0.7146 0 121
0.5745 0 121
0.5062 1 121
0.8038 1 121
0.7643 1 121
0.6795 1 121
0.8034 1 121
0.4501 1 121
0.7129 1 121
0.673 1 121
0.629 1 121
0.6486 1 121
0.643 1 121
0.6889 1 121
0.5109 1 121
0.5083 0 121
0.6979 1 121
0.8271 1 121
0.6687 1 121
0.9691 1 121
0.7933 1 121
0.6569 1 121
0.9099 1 121
0.6001 1 121
0.5423 1 121
0.8926 1 121
0.735 1 121
0.8151 1 121
0.7706 1 121
0.7509 1 121
0.5204 1 121
0.7554 0 121
0.9944 1 121
0.6285 0 131
0.6288 1 131
0.8054 1 131
0.9073 1 131
0.7707 1 131
0.7275 1 131
0.6694 1 131
0.9021 1 131
0.7943 1 131
0.6939 1 131
0.5808 1 131
0.7528 1 131
0.9437 0 131
0.7726 1 131
0.7184 0 131
0.6455 1 131
0.7672 0 131
0.8386 1 131
0.5418 1 131
0.7243 1 131
0.8171 1 131
0.8163 1 131
0.6215 1 131
0.4386 1 131
1.027 1 131
0.8484 1 131
0.696 1 131
0.5732 1 131
0.9207 0 131
0.6582 0 131
0.6131 1 131
0.705 1 131
0.7674 1 131
0.6681 1 131
0.8721 0 131
0.8679 0 131
0.7607 1 131
0.8793 1 131
0.8473 1 131
0.598 1 131
1.074 0 131
0.7181 0 131
0.5681 1 131
0.6314 1 131
0.592 0 131
0.8402 1 131
0.6259 1 131
0.5387 1 131
0.9771 1 131
0.7206 1 131
0.7918 1 131
0.7747 1 131
0.6422 1 131
0.77 1 131
0.6806 1 131
0.714 1 211
0.5167 1 211
0.839 1 211
0.9071 1 211
0.9656 1 211
1.079 0 211
0.5445 1 211
0.8395 1 211
0.7442 1 211
0.6043 1 211
0.6745 0 211
0.9081 1 211
0.5986 1 211
0.7068 1 211
0.8735 1 211
0.587 1 211
