#TIME RESPONSE CND
0.7698 1 111
0.9115 1 111
1.0841 1 111
0.5825 0 111
0.7153 1 111
0.5169 1 111
0.6011 0 111
0.8146 1 111
0.8503 1 111
0.6776 1 111
0.5611 1 111
0.6214 1 111
0.5638 1 111
0.9149 1 111
0.6279 0 111
0.6011 1 111
0.8776 1 111
0.5386 1 111
0.9596 1 111
0.6069 1 111
0.9287 1 111
0.7645 1 111
0.9063 0 111
0.7984 1 111
0.6597 1 111
0.6591 1 111
0.7587 1 111
0.5968 1 111
0.6147 1 111
0.6874 1 111
0.7825 1 111
0.6521 1 111
0.7129 1 111
0.4761 1 111
0.7193 1 111
0.8563 1 111
0.8498 1 111
0.7902 1 111
0.6778 0 111
0.7873 1 111
0.9622 1 111
0.6161 0 111
0.7051 1 111
0.8194 1 111
0.9205 1 111
0.6594 1 111
1.0558 1 111
0.6141 0 111
0.6394 0 111
0.7641 1 111
0.7576 1 111
0.654 1 111
0.6558 0 111
0.5323 1 111
0.6892 1 111
0.9782 1 111
0.6874 1 111
0.5423 1 111
0.7004 1 111
0.9424 1 111
0.4432 1 121
0.7377 1 121
0.722 1 121
0.6501 0 121
0.7386 1 121
1.0371 1 121
0.6521 1 121
0.653 1 121
0.6044 1 121
0.718 1 121
0.826 1 121
0.8135 1 121
0.5604 1 121
0.6462 0 121
0.6046 1 121
0.5472 1 121
0.75 1 121
0.7352 1 121
1.0731 1 121
0.4928 1 121
0.9807 1 121
0.7533 0 121
0.7451 1 121
0.7265 0 121
0.5195 1 121
0.9856 1 121
0.5007 1 121
1.085 0 121
0.5098 1 121
0.5975 1 121
0.9402 1 121
0.9865 1 121
0.7409 1 121
0.5913 1 121
0.8298 1 121
0.6304 1 121
0.7681 1 121
0.7834 1 121
0.6361 1 121
0.9538 1 121
0.7486 0 121
0.475 1 121
0.6413 1 121
0.5644 1 121
0.7025 1 121
0.6167 1 121
0.9839 1 121
0.5075 0 121
0.706 1 121
0.866 1 121
0.7663 1 121
1.0841 1 121
0.6107 1 121
0.6922 1 121
0.6763 1 121
0.5155 1 121
0.5573 1 121
0.636 0 121
0.7037 1 121
0.5329 1 131
0.8649 1 131
0.4975 1 131
0.9371 1 131
0.7139 1 131
1.0841 0 131
0.9163 1 131
0.6311 1 131
1.0303 1 131
0.5747 1 131
0.6346 1 131
0.9476 1 131
0.5972 0 131
0.6782 1 131
0.6444 1 131
0.6907 1 131
1.0841 1 131
0.6166 1 131
0.5238 1 131
0.8211 0 131
0.6422 1 131
1.0275 1 131
0.5864 1 131
0.626 1 131
0.6703 1 131
0.8319 1 131
0.546 1 131
0.8522 1 131
0.556 1 131
0.5147 1 131
0.8191 1 131
0.9851 1 131
0.6258 1 131
0.6466 1 131
0.4922 1 131
0.9446 1 131
0.8966 1 131
0.5995 1 131
0.7144 1 131
0.8149 1 131
0.7808 1 131
0.7082 1 131
0.8124 1 131
0.7869 0 131
0.931 1 131
1.0732 1 131
0.58 1 131
0.7138 1 131
0.8749 1 131
0.8117 1 131
0.668 1 131
0.7396 1 131
0.5853 1 131
0.6 1 131
0.6639 1 131
0.9797 1 131
0.7085 1 131
0.5924 1 131
0.8134 1 131
0.4332 1 211
0.6922 0 211
0.525 1 211
0.9151 1 211
0.5994 1 211
0.4922 1 211
0.6079 1 211
0.655 0 211
0.7529 1 211
0.7143 1 211
0.8559 1 211
0.8091 1 211
0.6394 1 211
0.622 1 211
0.6686 0 211
0.965 1 211
0.7842 1 211
0.7268 1 211
0.8035 1 211
0.6885 1 211
0.881 1 211
0.598 1 211
0.736 1 211
0.786 0 211
0.6085 1 211
0.5892 1 211
1.0112 1 211
0.7865 1 211
0.9058 1 211
0.6694 1 211
0.6138 1 211
0.5728 1 211
0.6398 1 211
0.8266 1 211
0.8054 1 211
0.6797 1 211
0.7177 1 211
0.566 1 211
0.8168 0 211
0.7233 1 211
0.9171 1 211
0.6956 0 211
0.6657 1 211
0.6012 1 211
0.408 0 211
0.8187 1 211
0.6112 1 211
0.6993 1 211
0.7971 1 211
0.436 1 211
0.772 1 211
0.7149 1 211
0.498 1 211
0.4598 1 211
0.7477 1 211
0.6141 1 211
0.6551 1 211
0.6941 1 211
0.8352 1 211
