#TIME RESPONSE CND
0.6674 1 111
0.836 0 111
0.7477 1 111
0.7645 1 111
0.9001 1 111
0.6634 1 111
0.9487 1 111
0.9324 1 111
0.5535 0 111
0.6845 1 111
0.9868 1 111
0.5632 0 111
0.5479 1 111
0.5078 0 111
0.6351 0 111
0.7713 1 111
0.8745 1 111
0.818 1 111
0.6485 0 111
0.5241 1 111
0.6744 1 111
0.7935 1 111
0.5353 1 111
0.8434 0 111
0.6576 0 111
0.7994 1 111
0.7653 0 111
0.5824 1 111
0.9029 0 111
0.9013 0 111
0.4755 1 111
0.7445 1 111
0.6196 1 111
0.7914 1 111
0.5011 1 111
0.5455 1 111
0.5885 1 111
0.6658 1 111
0.824 1 111
0.7234 1 111
0.8333 1 111
0.795 0 111
0.5789 1 111
0.6087 1 111
1.0144 1 111
1.085 1 111
0.8115 1 111
0.7807 1 111
0.6393 1 111
0.9332 1 111
0.7853 1 111
0.6434 0 111
0.8728 1 111
0.5908 0 111
0.6455 1 111
0.3493 1 111
0.8446 1 111
0.4533 0 121
0.8791 1 121
0.4891 1 121
0.7198 1 121
0.6521 1 121
0.8201 0 121
0.7343 1 121
0.7446 0 121
0.5446 0 121
0.5841 1 121
0.7492 1 121
0.7509 1 121
0.811 0 121
0.8402 1 121
0.9411 1 121
0.4811 1 121
0.9117 1 121
0.8258 0 121
0.8475 1 121
0.5741 1 121
0.7616 1 121
0.6832 1 121
0.6221 1 121
0.8322 0 121
0.5732 0 121
0.7389 0 121
1.0451 1 121
0.8252 1 121
0.6807 1 121
0.9638 1 121
0.6402 1 121
0.6597 1 121
0.5228 0 121
0.5629 0 121
0.5665 1 121
0.8732 1 121
0.5955 1 121
0.5693 1 121
0.6835 1 121
0.546 1 121
0.6234 1 121
0.7345 1 121
0.5792 1 121
0.5521 1 121
0.7352 1 121
0.5313 1 121
0.6495 1 121
0.8669 1 121
1.0489 1 121
0.633 1 121
0.9116 1 121
0.5876 1 121
0.5343 1 121
0.6588 1 121
0.8322 1 121
0.8264 1 121
0.5925 1 121
0.7891 1 121
0.7427 1 121
0.5521 0 131
0.548 1 131
0.5425 1 131
0.5313 1 131
0.815 1 131
0.6536 1 131
0.5937 1 131
0.7421 1 131
0.6044 0 131
0.8617 1 131
0.5761 1 131
0.5949 0 131
0.9182 0 131
0.3422 1 131
1.079 1 131
0.5628 0 131
0.7347 1 131
0.54 1 131
0.5955 1 131
0.7426 0 131
0.6569 1 131
0.9463 1 131
0.7439 1 131
1.0697 1 131
0.7331 1 131
0.6526 1 131
0.8319 0 131
0.8387 0 131
0.5312 1 131
0.7454 1 131
1.0841 1 131
0.8244 1 131
0.6669 1 131
0.5744 1 131
0.8068 1 131
0.5433 1 131
0.9784 1 131
0.644 0 131
0.7894 1 131
0.6574 1 131
0.8559 0 131
0.6086 1 131
0.4418 1 131
0.44 1 131
1.0841 1 131
0.7146 1 131
0.9112 1 131
0.9088 0 131
0.8707 1 131
0.6709 1 131
0.5404 1 131
0.7123 0 131
0.9405 1 131
0.8912 0 131
0.6767 1 131
0.6408 1 131
0.5779 1 131
0.7547 1 131
0.8273 1 211
0.726 1 211
0.5062 1 211
0.8472 1 211
