#TIME RESPONSE CND
0.6137 1 111
0.9417 1 111
0.4708 1 111
0.4432 1 111
0.5801 1 111
1.0841 1 111
1.0841 1 111
0.8695 1 111
0.647 1 111
0.747 1 111
0.59 1 111
0.569 1 111
0.8244 1 111
0.4228 1 111
0.6507 1 111
0.6879 1 111
0.7519 1 111
0.5487 1 111
1.0833 1 111
0.6421 0 111
0.8821 1 111
1.085 1 111
0.6495 1 111
0.6498 1 111
0.7961 1 111
0.4645 1 111
0.6813 1 111
0.6917 1 111
1.0073 1 111
0.7085 1 111
0.6104 0 111
1.0841 0 111
0.6189 1 111
0.6238 1 111
0.7124 1 111
0.7661 1 111
0.6481 1 111
0.7517 0 111
0.5743 1 111
0.5439 1 111
0.7664 1 111
0.6532 1 111
1.0841 0 111
0.672 0 111
0.5314 1 111
0.9676 0 111
0.7658 1 111
0.835 1 111
0.4911 1 111
0.6203 1 111
0.9721 1 111
0.9206 1 111
0.5902 1 111
0.9641 1 111
0.9883 1 111
0.5629 1 111
1.0331 1 111
0.605 1 121
0.9847 1 121
0.4322 1 121
0.5435 1 121
0.5417 1 121
0.9638 1 121
0.7011 1 121
0.6289 1 121
0.8061 0 121
0.8377 1 121
0.5784 1 121
0.7677 1 121
0.6422 0 121
1.0252 1 121
0.5802 1 121
0.6594 1 121
0.6293 1 121
0.7044 1 121
0.6262 1 121
0.7047 0 121
0.7686 1 121
0.5949 1 121
0.7129 1 121
0.5451 1 121
0.7009 1 121
0.5552 1 121
0.713 1 121
0.5158 1 121
0.7986 1 121
0.7865 1 121
0.6682 1 121
0.9317 1 121
0.5407 1 121
0.4332 1 121
0.6133 1 121
0.6081 1 121
0.5778 1 121
0.5272 1 121
0.8883 1 121
0.9857 1 121
0.5238 1 121
0.6133 1 121
0.5237 0 121
0.7935 1 121
0.6561 0 121
0.5199 1 121
0.7538 1 121
0.7668 1 121
0.5811 1 121
0.5983 0 121
0.6764 1 121
0.7307 1 121
0.4229 1 121
0.713 1 121
0.7479 1 121
0.8597 1 121
0.7972 1 121
0.5791 1 131
0.6362 1 131
0.7066 1 131
0.7398 0 131
0.5627 1 131
0.868 0 131
0.867 1 131
0.9082 1 131
0.5022 1 131
0.5227 1 131
0.8089 0 131
0.4686 1 131
0.6749 1 131
0.6674 1 131
0.771 1 131
0.7075 1 131
0.7199 1 131
0.4972 1 131
0.521 1 131
0.7012 1 131
0.6003 1 131
0.7935 1 131
0.4589 1 131
0.4909 0 131
0.7289 1 131
1.0153 1 131
0.7601 1 131
1.0561 1 131
0.4882 0 131
0.9248 1 131
0.9027 0 131
0.5106 1 131
0.7636 1 131
0.7009 1 131
0.707 0 131
0.4362 1 131
0.6419 1 131
0.701 1 131
0.6592 1 131
0.55 1 131
0.6388 1 131
1.0745 1 131
0.6271 1 131
1.0158 0 131
0.7638 1 131
0.7487 0 131
0.9278 1 131
0.8369 1 131
0.7262 0 131
0.8247 1 131
0.5775 1 131
0.6723 1 131
0.6743 1 131
0.8554 1 131
0.6324 0 131
0.6869 1 131
0.8911 0 131
0.6554 1 131
0.7816 0 211
0.5958 1 211
0.8388 1 211
0.5477 1 211
0.5313 1 211
0.8991 1 211
0.6827 0 211
0.6853 1 211
0.6742 1 211
0.5704 1 211
0.7119 1 211
0.7226 1 211
0.7942 1 211
0.7077 1 211
0.6388 0 211
0.7941 1 211
0.7722 0 211
0.7605 1 211
0.8078 1 211
0.8377 1 211
0.6993 0 211
0.9382 0 211
0.5613 1 211
0.7044 1 211
0.8533 1 211
0.597 1 211
0.776 0 211
0.5883 1 211
0.8129 1 211
0.8503 1 211
1.0705 1 211
0.682 1 211
0.5517 1 211
0.6153 1 211
0.5266 1 211
0.7934 1 211
0.7664 1 211
0.8194 0 211
0.5427 1 211
0.3805 1 211
0.6794 1 211
0.6765 0 211
0.7008 1 211
0.6079 1 211
0.6377 1 211
0.5508 0 211
0.6019 1 211
0.7904 1 211
1.0226 1 211
0.949 1 211
0.8864 1 211
0.6635 1 211
0.5806 1 211
0.6056 1 211
0.6882 1 211
0.7516 1 211
0.6245 1 211
0.9199 1 211
0.6849 1 221
0.5983 1 221
0.5481 1 221
0.7302 1 221
0.5143 1 221
