#TIME RESPONSE CND
0.6849 1 111
1.0725 1 111
0.6123 0 111
0.7677 1 111
0.8434 1 111
0.8242 1 111
0.5094 1 111
0.4374 1 111
0.623 1 111
0.7954 0 111
0.6394 1 111
0.6607 1 111
0.7562 1 111
0.5763 1 111
0.8209 1 111
0.5374 1 111
0.7728 1 111
0.3229 1 111
0.6829 1 111
0.7709 1 111
0.5638 1 111
0.7281 0 111
0.7226 1 111
0.5208 0 111
0.7652 1 111
0.7836 1 111
0.7851 1 111
0.6406 0 111
1.079 1 111
0.6886 1 111
0.7149 1 111
0.6822 0 111
0.5156 1 111
0.7168 1 111
0.8318 1 111
0.8622 1 111
0.7155 0 111
0.6478 1 111
0.6752 1 111
0.7748 1 111
0.7328 1 111
0.8168 0 111
0.5037 1 111
0.4955 1 111
0.6039 0 111
0.7484 1 111
0.616 0 111
1.085 1 111
0.4639 0 111
0.6501 1 111
0.663 1 111
0.7982 1 111
0.5807 1 111
0.5978 1 111
0.6605 1 111
0.6701 0 111
0.4993 0 111
0.4831 0 111
0.7289 1 121
0.7403 1 121
0.7856 1 121
0.8485 1 121
1.084 1 121
0.6742 1 121
0.7358 0 121
0.8245 1 121
0.7601 1 121
0.7257 1 121
0.803 1 121
0.8442 1 121
0.5621 1 121
0.6466 1 121
0.6631 1 121
0.6128 1 121
0.6692 1 121
0.6893 1 121
0.6501 1 121
0.6767 1 121
0.692 1 121
0.5458 0 121
0.6498 0 121
0.918 1 121
0.6601 1 121
0.6811 1 121
0.7774 0 121
0.7813 0 121
0.6894 1 121
0.8132 1 121
0.587 1 121
0.6456 1 121
0.7998 0 121
1.026 1 121
0.6597 1 121
0.6823 1 121
0.5491 1 121
0.8484 1 121
0.6124 1 121
1.085 1 121
0.62 1 121
0.6875 1 121
0.742 1 121
0.6526 1 121
1.0841 1 121
0.609 1 121
0.6173 1 121
0.8032 1 121
0.732 0 121
0.859 1 121
0.8187 1 121
0.551 1 121
0.8359 1 121
0.5021 1 121
1.0841 1 121
1.0841 1 121
0.8958 1 121
0.9037 1 121
0.6613 0 121
0.6631 1 131
0.7286 1 131
0.6507 1 131
0.5877 0 131
0.786 1 131
0.6351 1 131
0.6061 1 131
0.708 1 131
0.7594 1 131
0.7557 0 131
0.8304 1 131
0.8202 1 131
0.9298 1 131
0.6954 0 131
0.8089 1 131
0.7963 0 131
0.6493 1 131
0.5842 0 131
0.6954 1 131
0.6937 1 131
0.6595 0 131
0.699 1 131
0.6573 1 131
0.5335 1 131
0.6758 1 131
0.8873 1 131
