#TIME RESPONSE CND
0.6974 1 111
0.7955 1 111
0.5397 1 111
0.6247 1 111
0.712 0 111
0.5316 1 111
0.5742 1 111
0.9268 1 111
0.6052 1 111
0.7928 1 111
0.5075 0 111
0.6903 1 111
0.7332 1 111
0.6422 0 111
0.821 0 111
0.7327 1 111
0.8673 1 111
0.9237 0 111
0.6103 1 111
0.5997 1 111
0.628 1 111
0.8827 1 111
0.5112 1 111
0.6437 0 111
0.5843 1 111
0.6354 1 111
0.6715 1 111
0.6263 1 111
1.0731 1 111
0.4283 1 111
0.6833 0 111
0.7496 0 111
0.6911 1 111
0.9609 1 111
0.8953 1 111
0.9032 1 111
0.6212 1 111
0.8524 1 111
0.5765 1 111
0.7672 1 111
0.6964 0 111
0.7382 1 111
0.81 1 111
0.6074 1 111
0.7311 1 111
0.903 1 111
1.085 1 111
0.6376 1 111
0.8351 1 111
0.7408 1 111
0.7359 1 111
1.0023 1 111
0.6855 1 111
0.5809 1 111
0.632 1 111
0.6448 1 111
0.5798 0 111
0.4454 1 121
0.6888 1 121
0.6966 0 121
0.8402 1 121
0.6688 0 121
0.5242 1 121
0.7314 1 121
0.7392 1 121
0.6627 1 121
0.802 1 121
0.8772 1 121
0.6791 1 121
0.5521 1 121
0.7084 1 121
0.8536 1 121
0.7335 1 121
0.8219 0 121
0.6728 1 121
0.5481 1 121
0.5519 1 121
0.8895 1 121
0.845 0 121
0.6616 1 121
0.8273 1 121
0.8765 1 121
0.8855 1 121
0.5657 1 121
0.7052 1 121
0.8374 1 121
0.8993 1 121
0.9641 0 121
0.5635 1 121
0.4897 0 121
0.7894 1 121
0.868 1 121
0.7005 1 121
0.8793 1 121
0.7693 1 121
0.6069 1 121
0.5332 1 121
0.7018 1 121
0.6676 1 121
0.6386 1 121
0.569 1 121
0.7273 1 121
0.7753 0 121
0.5416 1 121
0.8381 1 121
0.6487 1 121
0.6404 1 121
0.8709 1 121
0.6794 1 121
0.8187 1 121
0.7204 1 121
0.8605 1 121
0.6392 1 121
0.6124 1 121
0.9295 1 121
0.7813 1 131
0.6602 1 131
0.9456 1 131
0.8061 1 131
0.7225 0 131
0.8151 1 131
0.5113 1 131
0.7329 1 131
0.7511 1 131
0.825 1 131
0.609 1 131
0.6255 1 131
0.5955 1 131
0.876 0 131
0.8103 1 131
1.0841 1 131
0.881 1 131
0.5769 1 131
0.6957 1 131
0.6608 1 131
1.0378 1 131
0.8074 0 131
0.9483 0 131
0.4766 1 131
0.4579 0 131
0.6215 1 131
0.5973 1 131
0.5769 0 131
0.7913 0 131
0.6357 1 131
0.8064 1 131
0.5429 1 131
0.5863 1 131
0.69 1 131
0.688 1 131
0.6088 1 131
0.6709 1 131
0.6817 1 131
0.599 0 131
0.7027 1 131
0.7196 1 131
0.7252 1 131
1.0073 1 131
0.5721 0 131
0.8537 1 131
0.8105 0 131
0.6385 0 131
1.0662 1 131
0.817 1 131
0.5761 1 131
0.8498 1 131
0.4903 1 131
0.6364 1 131
0.6742 1 131
0.9412 1 131
0.5351 1 131
0.6859 1 131
0.5156 1 211
0.5711 1 211
