#TIME RESPONSE CND
1.0601 1 111
0.6344 1 111
0.7966 1 111
0.5874 0 111
0.8382 1 111
0.5443 1 111
0.592 1 111
0.992 0 111
0.6956 1 111
0.7586 1 111
0.6167 1 111
0.5577 1 111
0.8854 1 111
0.8949 1 111
0.573 1 111
0.6726 1 111
0.7684 1 111
0.6945 1 111
0.7287 1 111
0.8894 0 111
0.5646 1 111
0.7967 1 111
0.6189 1 111
0.6532 1 111
0.9963 1 111
0.5729 1 111
0.8637 1 111
0.4663 1 111
0.6393 0 111
0.5992 1 111
0.5854 0 111
0.7002 0 111
0.8862 1 111
0.6935 1 111
0.755 1 111
0.6756 1 111
0.7409 1 111
0.7284 1 111
0.6331 1 111
0.6046 0 111
0.5394 1 111
0.6497 1 111
0.9282 0 111
0.6308 1 111
0.817 1 111
0.7189 1 111
0.6985 1 111
0.706 1 111
0.7774 1 111
0.6232 1 111
0.5611 1 111
0.8044 1 111
0.8428 1 111
0.5838 1 111
0.6313 0 111
0.6901 1 111
0.9081 1 121
0.791 1 121
0.7818 1 121
0.7421 1 121
0.6662 1 121
0.6349 1 121
0.5414 1 121
0.6282 1 121
0.6376 1 121
0.7758 1 121
0.8167 1 121
0.6538 0 121
0.5897 1 121
0.578 1 121
0.679 1 121
1.0236 1 121
0.8521 0 121
0.5297 1 121
0.739 1 121
0.7207 1 121
0.6133 1 121
0.7199 1 121
0.6709 0 121
0.6704 1 121
0.5722 1 121
0.6695 1 121
0.5415 0 121
0.6264 1 121
0.6138 1 121
0.9036 1 121
0.8168 0 121
0.6852 1 121
0.7633 1 121
0.3229 1 121
0.8112 1 121
0.8692 1 121
0.4849 1 121
0.995 1 121
0.5394 1 121
0.7007 1 121
0.6062 1 121
0.5136 1 121
0.9859 1 121
0.5743 1 121
0.5616 1 121
1.053 1 121
0.7432 1 121
0.9508 1 121
0.6919 1 121
0.6825 1 121
0.564 1 121
0.6149 1 121
0.6959 1 121
0.5959 1 121
0.5434 0 121
0.6109 1 121
0.5847 1 121
0.9777 1 121
0.8314 1 121
0.8276 1 131
0.6561 1 131
0.6742 1 131
0.7898 1 131
0.7126 0 131
0.6504 1 131
0.6519 1 131
0.873 0 131
0.8402 1 131
0.9768 0 131
0.7346 1 131
0.9512 1 131
0.6887 1 131
0.53 1 131
0.9012 1 131
0.7615 1 131
0.5915 1 131
0.7221 1 131
0.7676 1 131
0.8095 0 131
0.994 0 131
0.7366 1 131
0.536 0 131
0.9202 0 131
0.845 1 131
0.7124 1 131
0.6803 1 131
0.5075 1 131
0.6316 1 131
0.7999 1 131
0.7404 1 131
0.6867 0 131
0.7572 1 131
0.5627 1 131
1.033 1 131
0.7812 0 131
0.8188 0 131
