#TIME RESPONSE CND
0.8587 1 111
0.4799 0 111
0.6826 1 111
0.5847 1 111
0.7499 1 111
0.8414 1 111
0.6851 1 111
0.7406 1 111
0.6346 1 111
0.9173 1 111
1.092 1 111
0.523 0 111
0.745 1 111
0.642 1 111
0.6019 1 111
0.5436 1 111
0.8679 1 111
0.7648 1 111
0.8799 1 111
0.6521 1 111
0.8769 1 111
0.9827 1 111
0.741 1 111
0.5636 1 111
0.799 0 111
0.5614 1 111
0.7886 1 111
0.5727 1 111
0.7623 1 111
0.6853 0 111
0.5999 1 111
0.866 1 111
0.5976 1 111
0.6046 0 111
0.7488 0 111
0.643 1 111
0.6498 0 111
1.085 1 111
0.5095 1 111
0.6091 1 111
1.0446 1 111
0.6079 1 111
0.7469 1 111
0.6586 1 111
0.8062 1 111
0.637 1 111
0.7755 1 111
0.7243 1 111
0.5725 1 111
0.8641 1 111
0.466 1 111
0.5294 1 111
0.8638 1 111
0.6988 1 111
0.7887 1 111
0.8599 0 111
0.8159 1 111
0.5625 1 121
0.4714 0 121
0.6513 1 121
0.5222 1 121
0.6081 1 121
0.7618 1 121
0.5075 1 121
0.7289 1 121
0.6446 1 121
0.4595 1 121
0.7421 1 121
0.7147 1 121
0.5835 0 121
0.8858 1 121
1.0231 1 121
0.7354 0 121
0.6256 1 121
0.7138 1 121
0.696 1 121
0.7779 1 121
0.6661 1 121
0.6369 0 121
0.7078 1 121
0.6191 1 121
0.8982 1 121
0.9692 1 121
0.8237 1 121
0.8054 1 121
0.9442 1 121
0.7439 1 121
0.965 1 121
0.5575 1 121
0.9841 0 121
0.6245 1 121
0.769 1 121
0.8513 0 121
0.6316 1 121
0.7461 1 121
0.696 1 121
0.6137 1 121
0.795 1 121
0.8373 1 121
0.8164 1 121
1.0755 1 121
0.5854 1 121
0.8022 1 121
0.9 1 121
0.6326 1 121
0.6231 1 121
0.5193 1 121
0.5499 1 121
0.8855 1 121
0.7657 1 121
0.7712 1 121
0.5921 0 121
0.8232 1 121
0.5221 1 121
0.5556 1 121
0.571 1 131
0.8772 1 131
0.7191 0 131
0.6526 1 131
0.6259 1 131
0.6165 1 131
0.6613 0 131
0.6182 1 131
0.6937 1 131
0.7837 1 131
0.62 1 131
0.9837 1 131
0.7213 1 131
0.9957 1 131
0.7373 1 131
0.7274 1 131
0.7091 0 131
0.5973 1 131
0.7661 1 131
0.543 1 131
0.8398 1 131
0.5325 1 131
0.9351 1 131
0.4566 1 131
0.5703 1 131
0.6915 0 131
0.6939 1 131
0.8057 1 131
1.0275 1 131
1.0064 1 131
0.8366 1 131
0.6454 1 131
0.6756 1 131
0.7796 0 131
0.6906 0 131
0.8884 1 131
0.8256 1 131
0.5479 0 131
0.6606 1 131
1.0083 1 131
0.663 1 131
0.9862 1 131
0.6836 1 131
0.5135 0 131
0.6979 0 131
0.8892 1 131
0.5343 1 131
0.6112 1 131
0.8504 0 131
0.4933 0 131
0.7368 0 131
0.9948 1 131
0.8748 1 131
1.0021 1 131
0.9962 1 131
0.6527 0 131
0.5158 1 131
1.085 1 211
0.914 1 211
0.7322 1 211
0.9012 0 211
0.7683 0 211
0.8081 1 211
0.6306 1 211
0.6598 1 211
0.7292 1 211
0.9158 1 211
0.6997 1 211
0.6395 1 211
0.8014 1 211
0.5551 1 211
1.0227 1 211
0.7833 1 211
0.7403 1 211
0.6687 1 211
0.3422 1 211
0.5597 1 211
0.5356 1 211
0.9314 1 211
0.5335 1 211
0.9318 1 211
0.7811 1 211
0.7364 1 211
0.6408 1 211
0.7437 1 211
0.5618 1 211
0.9461 1 211
0.4866 1 211
0.9317 1 211
0.9631 1 211
0.7015 0 211
0.4629 0 211
0.5892 0 211
0.6525 1 211
0.6656 1 211
