#TIME RESPONSE CND
0.8072 1 111
0.5761 1 111
0.7491 1 111
0.6121 1 111
0.6228 1 111
0.5037 0 111
0.7467 1 111
0.5663 1 111
0.5758 1 111
0.6895 1 111
0.8475 1 111
0.7099 1 111
0.6736 0 111
0.7289 0 111
0.9189 1 111
0.4787 1 111
0.8727 0 111
0.5487 1 111
0.7068 1 111
0.5333 1 111
0.7286 1 111
0.4595 1 111
0.3327 1 111
0.4379 1 111
0.7485 1 111
0.6828 1 111
0.9004 1 111
0.7848 1 111
0.7878 0 111
0.6739 0 111
0.6418 1 111
0.8103 0 111
0.8081 1 111
0.4761 0 111
0.6597 1 111
0.6879 1 111
0.87 1 111
0.8597 1 111
0.4418 1 111
0.6729 0 111
0.6611 1 111
0.6984 1 111
0.7558 1 111
0.7242 1 111
0.704 1 111
0.619 1 111
0.664 1 111
0.669 0 111
0.603 1 111
0.7923 0 111
0.6713 1 111
0.5499 1 111
0.6788 1 111
0.6541 1 111
0.5716 1 111
0.5359 1 121
0.7566 0 121
0.8372 1 121
0.7142 1 121
0.939 1 121
0.7261 1 121
0.774 1 121
1.019 1 121
0.7448 1 121
0.7129 1 121
0.679 0 121
0.7454 0 121
0.7289 1 121
0.6947 1 121
0.6549 1 121
0.652 1 121
0.5494 1 121
0.6884 0 121
0.7216 1 121
0.4916 1 121
0.6264 1 121
0.6931 1 121
0.7046 1 121
0.8815 1 121
0.6926 1 121
0.6599 1 121
0.7347 1 121
0.499 1 121
0.6068 1 121
0.8151 1 121
0.9004 0 121
0.953 1 121
0.6796 1 121
0.5825 1 121
0.577 0 121
0.6946 1 121
0.6484 1 121
0.5357 1 121
0.6898 1 121
0.6239 0 121
0.6196 1 121
0.7615 1 121
0.9345 0 121
0.6241 1 121
0.5662 1 121
0.7558 1 121
0.8354 1 121
0.7163 0 121
0.7331 1 121
0.6639 1 121
0.9359 1 121
0.7709 0 121
0.8331 0 121
0.8314 1 131
0.6312 1 131
0.5886 1 131
0.6232 1 131
0.4608 1 131
0.5633 1 131
0.5194 1 131
0.4894 1 131
0.6712 0 131
0.5448 1 131
0.6239 1 131
0.5367 1 131
0.5702 1 131
0.6493 1 131
0.659 1 131
0.7432 1 131
0.58 1 131
0.7007 1 131
0.6983 1 131
0.6681 1 131
0.7136 1 131
0.8015 0 131
0.7676 1 131
0.878 1 131
0.5174 1 131
0.6845 1 131
0.8654 1 131
0.7196 1 131
0.6509 1 131
0.6978 1 131
0.8583 1 131
0.7525 1 131
0.6168 1 131
0.9523 1 131
0.9976 1 131
0.5511 1 131
0.9415 1 131
0.5274 1 131
0.8251 1 131
0.7037 1 131
