#TIME RESPONSE CND
0.6126 1 111
0.9701 1 111
0.6902 1 111
0.5744 1 111
0.6645 1 111
0.7191 1 111
0.5996 1 111
0.5722 1 111
0.6529 0 111
0.6586 0 111
0.6769 1 111
0.7873 1 111
0.8716 1 111
0.687 1 111
0.8926 1 111
0.7288 0 111
0.8901 1 111
0.4931 1 111
0.821 1 111
0.8552 1 111
1.0024 1 111
0.746 0 111
0.5635 1 111
0.602 1 111
0.7536 1 111
0.6857 0 111
0.7434 1 111
0.6807 0 111
0.5275 1 111
0.6746 1 111
1.0195 1 111
0.6593 0 111
0.7254 1 111
0.697 1 111
0.8053 1 111
0.865 1 111
0.8786 1 111
0.7578 1 111
0.7481 1 111
0.5176 1 111
1.0841 1 111
0.6032 1 111
0.5294 1 111
0.6329 1 111
0.7248 1 111
0.8532 1 111
0.6664 1 111
0.5223 1 111
0.7551 0 111
0.5812 1 111
1.0011 1 111
0.5312 1 111
0.6692 1 111
0.7707 1 111
0.7257 1 111
0.7288 1 111
0.6969 1 121
0.6793 1 121
0.742 1 121
0.6189 0 121
0.5258 1 121
0.6953 1 121
0.5056 1 121
0.8745 0 121
0.684 1 121
0.6804 0 121
0.865 1 121
0.7139 1 121
0.7284 1 121
0.7204 1 121
0.7433 1 121
0.7074 1 121
0.6438 0 121
0.6019 1 121
0.873 1 121
0.6611 1 121
0.778 1 121
0.8851 1 121
0.6791 1 121
0.8152 1 121
0.549 1 121
0.7971 1 121
0.9642 1 121
0.8596 0 121
0.6086 0 121
0.9427 1 121
0.7812 1 121
0.7639 1 121
0.6267 1 121
0.656 1 121
0.7463 1 121
0.5861 1 121
0.5712 1 121
0.6479 1 121
0.6382 1 121
0.5711 1 121
0.6334 0 121
0.7717 0 121
0.8799 1 121
0.6984 1 121
0.7602 1 121
0.6103 1 121
0.5079 0 121
0.771 1 121
0.7574 0 121
0.6835 1 121
0.6237 1 121
0.886 1 121
0.4485 1 121
0.7612 1 121
0.7233 1 121
0.6537 1 121
0.973 1 121
0.856 1 121
0.8685 1 121
0.8285 1 131
0.8997 1 131
0.8783 1 131
0.5327 1 131
0.5513 1 131
0.5565 1 131
0.5929 1 131
0.5669 1 131
0.5796 1 131
0.5602 0 131
0.8245 1 131
0.5977 1 131
0.7388 1 131
0.6626 1 131
0.6748 0 131
1.085 1 131
0.7499 1 131
0.4535 1 131
0.5239 1 131
0.7454 1 131
0.6973 0 131
0.5041 0 131
0.8856 1 131
0.5813 1 131
0.9784 1 131
0.7791 1 131
0.9648 1 131
0.7048 1 131
0.8241 1 131
0.5433 1 131
0.7228 0 131
0.7072 1 131
0.7743 1 131
0.5498 1 131
0.6118 1 131
0.7119 0 131
0.612 0 131
0.6268 1 131
0.7289 1 131
1.0745 1 131
0.4961 1 131
0.5379 1 131
0.6645 1 131
0.802 1 131
0.7917 1 131
0.592 1 131
0.7017 1 131
0.9875 1 131
0.6968 1 131
0.5851 1 131
0.5627 1 131
0.6024 1 131
0.8046 1 131
1.026 0 131
0.5671 1 131
0.8321 0 131
0.8109 1 131
0.7103 1 211
0.5789 1 211
0.7018 1 211
0.6812 1 211
0.6849 1 211
0.6833 1 211
0.6269 1 211
0.7651 1 211
0.7993 1 211
0.9377 1 211
0.5733 1 211
0.7416 0 211
0.5876 1 211
0.6156 0 211
1.0684 1 211
0.6677 1 211
0.5785 1 211
0.5848 1 211
0.6219 1 211
0.5544 1 211
0.6132 1 211
0.7431 1 211
0.7418 1 211
0.9845 1 211
0.7334 1 211
0.5447 1 211
0.6622 0 211
1.0601 0 211
0.6836 1 211
0.5959 1 211
0.6438 1 211
0.7304 1 211
0.7713 1 211
0.8444 0 211
0.5686 1 211
0.7774 1 211
0.6164 1 211
0.5619 1 211
0.5306 1 211
0.6495 1 211
0.7654 1 211
0.6552 1 211
0.8702 1 211
0.8797 1 211
0.8427 1 211
0.9972 1 211
0.7255 1 211
0.6715 0 211
0.4879 1 211
0.7226 1 211
0.7279 0 211
0.5616 1 211
0.8856 1 211
0.5936 1 211
0.5899 0 211
0.8451 1 211
0.5663 1 211
0.7602 0 211
0.5227 1 221
0.8512 1 221
0.568 1 221
0.8091 0 221
0.7281 1 221
0.6855 1 221
0.7673 1 221
0.6939 1 221
0.5958 1 221
0.592 1 221
0.9254 1 221
0.5785 1 221
0.5439 1 221
0.6749 1 221
0.8603 1 221
0.6906 1 221
0.7524 1 221
0.6715 1 221
0.7694 1 221
0.8629 0 221
0.5408 0 221
0.9377 0 221
0.7517 1 221
0.7404 1 221
0.565 1 221
0.8089 1 221
0.7319 1 221
0.7561 1 221
0.6487 1 221
0.5526 1 221
0.907 1 221
0.6742 1 221
0.8383 1 221
0.707 1 221
0.6438 1 221
0.6684 1 221
0.5412 1 221
0.5737 1 221
0.7453 1 221
0.6052 1 221
0.7599 1 221
0.7387 1 221
0.5646 1 221
0.9006 1 221
0.822 1 221
0.5824 1 221
0.7298 1 221
0.6709 1 221
0.8745 1 221
0.6402 1 221
0.6136 0 221
0.7607 0 221
0.7285 0 221
0.5975 1 221
0.7518 1 221
0.5158 1 221
0.7333 1 231
0.7355 1 231
0.7074 0 231
0.545 1 231
0.5755 0 231
0.7023 1 231
0.7512 1 231
1.0103 1 231
0.8662 1 231
0.8075 1 231
0.8387 0 231
0.7019 1 231
0.7944 1 231
0.6678 0 231
0.6023 1 231
0.6437 1 231
1.0841 1 231
0.7221 1 231
0.5693 0 231
0.8702 1 231
0.5409 1 231
0.8992 1 231
0.6744 1 231
0.8851 1 231
0.5464 1 231
0.7684 1 231
0.6737 1 231
0.7041 1 231
0.8786 1 231
0.9555 1 231
0.7754 1 231
0.6865 1 231
0.5954 1 231
0.879 1 231
0.8118 1 231
0.6103 1 231
0.7263 1 231
0.5653 1 231
0.7339 1 231
0.8836 1 231
0.9341 1 231
0.6791 1 231
0.9103 1 231
0.9361 1 231
0.9648 0 231
0.6241 1 231
0.8448 1 231
0.6753 1 231
1.0514 1 231
0.706 1 231
0.6706 1 231
0.6294 1 231
0.6408 1 231
0.6933 1 231
0.8315 1 231
0.8467 1 231
0.7699 1 112
0.8371 1 112
0.6752 1 112
0.8864 1 112
0.7944 1 112
0.6034 1 112
0.6424 1 112
0.8468 1 112
0.6103 1 112
0.8968 1 112
0.7813 1 112
0.7116 1 112
0.6657 1 112
0.4985 1 112
0.8787 1 112
0.5689 0 112
0.6448 1 112
0.7785 1 112
