#TIME RESPONSE CND
0.7303 1 111
0.7593 1 111
0.8912 1 111
0.7378 1 111
0.9421 0 111
0.7182 1 111
0.7943 1 111
0.6018 1 111
0.69 1 111
0.7542 0 111
0.7754 1 111
0.7736 1 111
0.5836 0 111
0.6822 1 111
0.7346 1 111
0.696 1 111
0.8209 1 111
0.5242 1 111
0.8184 1 111
0.6872 1 111
0.7244 0 111
0.8136 1 111
0.6042 0 111
0.733 1 111
0.5496 1 111
0.6475 1 111
0.4953 1 111
0.7991 1 111
0.7249 1 111
0.6445 0 111
0.6163 1 111
0.8473 1 111
0.5771 1 111
0.7596 1 111
0.7676 1 111
0.4449 1 111
0.6076 1 111
0.5385 1 111
0.6444 1 111
0.6672 1 111
0.6572 1 111
0.4711 1 111
0.7765 1 111
0.6956 0 111
0.5742 1 111
0.6022 1 111
0.8092 1 111
0.7533 0 111
0.8207 1 111
0.7162 1 111
0.4816 1 111
0.8867 1 111
1.0841 1 111
0.7086 1 111
0.6101 1 111
0.6054 1 111
0.6489 1 111
0.7199 1 111
0.634 1 111
0.5241 1 121
0.6581 1 121
0.6461 1 121
0.6165 1 121
0.6199 1 121
0.6674 1 121
0.5451 1 121
0.9984 1 121
0.7157 1 121
0.6512 1 121
0.7993 0 121
0.68 1 121
1.085 1 121
0.68 1 121
0.7116 1 121
0.8366 1 121
0.5473 1 121
0.7562 1 121
0.737 0 121
0.6077 1 121
0.6526 1 121
0.53 1 121
0.4909 1 121
0.8137 1 121
0.6677 1 121
0.649 1 121
0.6846 1 121
0.4984 1 121
0.8605 1 121
0.5469 1 121
0.531 1 121
0.7428 1 121
0.7413 1 121
0.5623 1 121
0.688 1 121
0.6507 1 121
0.7586 1 121
0.6744 1 121
0.7005 0 121
0.534 1 121
0.6946 0 121
0.6124 1 121
0.6827 1 121
0.7115 1 121
0.8421 1 121
1.0322 0 121
0.8128 1 121
0.8777 1 121
0.9465 1 121
0.7647 1 121
0.8169 1 121
0.5919 0 121
0.5218 1 121
0.7798 1 121
0.6509 1 121
0.5843 1 121
0.6719 1 121
0.6161 1 121
0.5473 1 121
0.9545 1 131
0.6798 1 131
0.5846 1 131
0.4126 1 131
0.9559 1 131
0.7253 1 131
0.643 1 131
0.9953 0 131
0.575 1 131
0.8462 1 131
0.7331 0 131
0.5932 1 131
0.9446 1 131
0.7823 1 131
0.4514 1 131
0.8622 1 131
0.899 1 131
0.5366 1 131
0.5809 1 131
0.6815 1 131
0.4461 1 131
0.761 0 131
0.4033 1 131
0.7242 1 131
0.8964 1 131
0.7978 1 131
0.8477 1 131
0.713 1 131
0.5505 1 131
0.8358 1 131
0.5874 1 131
0.6383 1 131
0.8032 1 131
0.6495 0 131
0.7762 1 131
0.6185 1 131
0.7464 1 131
0.4911 0 131
0.7057 1 131
0.8292 1 131
0.6471 1 131
1.0681 1 131
0.621 1 131
0.7994 0 131
0.5926 1 131
0.9059 1 131
0.7065 0 131
0.6458 1 131
0.6765 1 131
0.8154 0 131
0.644 1 131
0.6438 1 131
0.761 1 131
0.5276 1 131
0.5493 1 131
0.5805 0 131
0.8495 1 131
0.607 1 131
0.7167 1 131
0.9497 1 211
0.5149 1 211
0.5513 1 211
0.6923 1 211
0.6501 1 211
0.5629 1 211
0.7716 1 211
0.4359 1 211
0.8301 0 211
0.956 1 211
0.6936 1 211
0.4365 1 211
0.7556 1 211
0.5649 1 211
0.6496 1 211
1.0841 1 211
0.7532 1 211
0.5057 1 211
0.6787 1 211
0.89 1 211
1.0841 1 211
0.7646 1 211
0.6928 1 211
0.5703 0 211
0.6275 1 211
0.5497 1 211
0.8004 1 211
0.8581 1 211
0.4922 1 211
0.6911 1 211
0.6008 1 211
0.6009 1 211
0.5651 1 211
0.7314 1 211
0.6 1 211
0.9309 1 211
0.7917 1 211
0.6847 0 211
0.7081 1 211
1.017 1 211
0.7181 0 211
0.8036 1 211
0.6545 1 211
0.6553 1 211
0.6867 0 211
0.9351 0 211
0.5533 1 211
0.6985 1 211
0.5955 1 211
0.5839 1 211
0.8375 0 211
0.6744 0 211
0.8546 1 211
0.7228 1 211
1.0841 1 211
0.6537 0 211
0.3754 0 211
0.6954 1 221
0.7098 1 221
0.5527 0 221
0.5888 1 221
0.592 1 221
0.8158 1 221
0.5394 0 221
0.8285 1 221
0.5949 1 221
0.5973 0 221
0.599 1 221
0.7282 1 221
0.6799 1 221
0.6364 1 221
0.781 1 221
0.7626 1 221
0.4965 0 221
0.5694 1 221
0.644 1 221
0.6653 1 221
0.8179 1 221
0.5967 1 221
0.7121 1 221
0.4085 1 221
0.5647 1 221
0.9425 1 221
0.6168 1 221
0.9299 0 221
0.7381 1 221
0.8131 1 221
0.6508 1 221
0.4629 1 221
0.7845 1 221
0.8082 1 221
0.5924 1 221
0.6796 1 221
0.882 1 221
0.7581 1 221
0.6558 0 221
0.7379 1 221
0.6512 0 221
0.6981 1 221
0.7955 1 221
0.7966 1 221
0.6789 1 221
0.9377 1 221
0.7382 1 221
0.5707 1 221
0.7254 1 221
0.6479 1 221
0.7597 1 221
1.079 1 221
0.5773 1 221
0.4827 0 221
0.6704 1 221
0.9731 1 221
0.5317 1 221
0.5867 0 221
0.8246 1 231
0.7884 1 231
0.8522 1 231
0.8167 1 231
0.6454 1 231
0.7125 1 231
0.6921 0 231
0.7466 1 231
0.6818 1 231
0.7814 1 231
0.6636 0 231
0.7095 1 231
0.6797 1 231
0.7223 1 231
0.4705 1 231
0.8606 0 231
0.6487 1 231
0.725 1 231
0.7111 1 231
0.7292 1 231
0.5805 1 231
0.8805 1 231
0.5711 0 231
0.7489 1 231
0.3861 0 231
0.6406 1 231
0.6606 1 231
0.5601 1 231
0.7223 1 231
0.6521 1 231
0.4206 1 231
0.8686 1 231
1.0731 1 231
0.7481 1 231
0.9003 1 231
0.601 1 231
0.5668 0 231
0.7057 1 231
0.6805 1 231
0.7841 1 231
0.669 1 231
1.0828 0 231
0.7378 1 231
0.6716 1 231
0.5249 1 231
1.0569 1 231
0.7075 1 231
0.7089 1 231
0.6192 1 231
0.6878 1 231
0.6891 1 231
0.6782 1 231
0.5006 1 231
0.6979 1 231
0.7158 0 112
0.7372 1 112
1.0662 0 112
0.8765 0 112
0.7397 0 112
0.8717 1 112
0.5616 1 112
0.7314 1 112
0.6495 1 112
0.7222 1 112
0.8837 1 112
0.6202 1 112
0.6736 1 112
0.7205 1 112
0.8562 1 112
0.5887 1 112
0.845 1 112
0.7594 1 112
0.6084 1 112
0.8264 1 112
0.6809 1 112
0.732 1 112
0.5272 0 112
0.8254 1 112
0.602 1 112
0.576 1 112
0.6312 1 112
0.8257 0 112
0.8555 1 112
0.7635 1 112
0.8058 0 112
0.6719 1 112
0.5616 1 112
0.8821 1 112
0.7138 1 112
0.5862 1 112
0.68 1 112
0.6539 1 112
0.7315 0 112
0.9793 1 112
0.7566 0 112
0.7165 1 112
0.7805 1 112
0.6854 0 112
0.6988 1 112
0.675 1 112
0.7052 1 112
0.8037 1 112
0.6236 1 112
0.6547 1 112
0.6709 0 112
0.7083 1 112
0.7562 1 112
0.7172 1 112
0.6197 0 112
0.6757 1 112
0.7401 1 112
0.7649 1 122
0.625 1 122
0.5216 1 122
0.6743 1 122
0.6434 1 122
0.754 1 122
0.5539 0 122
0.6077 1 122
0.5525 1 122
0.6764 1 122
0.4716 1 122
0.6059 1 122
0.5966 1 122
0.6609 1 122
0.6745 1 122
0.6508 1 122
0.9459 1 122
0.8444 0 122
0.8068 1 122
0.7118 1 122
0.5347 1 122
0.6717 1 122
0.7431 1 122
0.3972 1 122
0.7288 0 122
0.7893 1 122
0.7162 1 122
0.7011 1 122
0.7522 1 122
0.5752 1 122
0.7043 1 122
0.7252 1 122
0.8002 1 122
0.7173 1 122
0.5218 1 122
0.6723 1 122
0.6776 1 122
0.5443 1 122
0.6439 1 122
0.6863 1 122
0.7576 1 122
0.8901 1 122
0.6906 1 122
0.826 1 122
0.5299 1 122
0.5829 1 122
0.6847 1 122
0.5978 1 122
0.9544 1 122
0.6107 0 122
0.7423 1 122
0.5726 1 122
0.573 0 122
0.7104 1 122
0.5636 1 122
0.568 1 122
0.7202 1 122
0.497 1 122
0.8172 1 122
0.6583 1 122
0.6654 0 132
1.085 1 132
0.6592 1 132
0.5418 0 132
0.6613 1 132
0.6947 1 132
0.5218 1 132
0.7029 1 132
0.9857 1 132
0.7774 1 132
0.5723 0 132
0.6357 1 132
0.8357 1 132
0.5168 1 132
0.9673 1 132
0.5582 1 132
0.6954 1 132
0.8023 1 132
0.5936 0 132
0.716 1 132
0.8946 1 132
0.6498 1 132
0.9251 0 132
0.6254 0 132
0.9783 1 132
0.7372 1 132
0.8582 1 132
0.7373 1 132
0.6872 1 132
0.746 1 132
0.5206 1 132
0.5886 1 132
0.5484 1 132
0.7127 1 132
0.6141 1 132
0.642 1 132
0.5879 1 132
0.7088 1 132
0.8754 1 132
0.6374 1 132
1.085 1 132
0.6183 1 132
0.9546 1 132
0.7664 0 132
0.6191 1 132
0.5224 1 132
0.6545 1 132
0.557 0 132
1.079 1 132
0.5298 1 132
0.8845 1 132
0.5804 1 132
0.7613 1 132
0.5369 0 132
0.7201 1 132
0.68 1 132
0.7514 1 212
0.8966 1 212
0.5356 1 212
0.7046 1 212
0.4935 1 212
1.0131 1 212
0.559 1 212
0.7224 1 212
0.7301 1 212
0.7037 1 212
0.8325 1 212
0.5722 1 212
0.6982 1 212
0.7294 1 212
0.788 0 212
0.6234 1 212
0.6971 0 212
0.6461 1 212
0.3837 0 212
0.6181 0 212
0.7342 1 212
0.6918 1 212
0.7226 1 212
0.5239 1 212
0.6259 0 212
0.7335 1 212
0.7166 1 212
0.9181 1 212
0.6409 1 212
0.5438 1 212
0.6605 1 212
0.6224 1 212
0.7228 1 212
0.7003 1 212
0.6444 1 212
0.663 1 212
0.7274 1 212
0.7364 1 212
0.8258 1 212
1.0439 1 212
0.7204 1 212
0.6383 1 212
0.6056 1 212
1.0731 1 212
0.6911 1 212
0.5646 1 212
1.08 1 212
0.8008 1 212
0.483 1 212
0.5735 1 212
0.7073 1 212
0.5167 1 212
0.646 1 212
0.9019 1 212
0.7454 1 212
0.7138 1 212
0.6087 1 212
0.6606 0 222
0.7577 1 222
0.8401 0 222
0.7574 1 222
0.7552 1 222
0.9123 1 222
0.9656 1 222
0.6216 1 222
0.68 0 222
0.931 1 222
0.599 1 222
0.5502 1 222
1.0011 1 222
0.7712 0 222
0.6954 1 222
0.8481 1 222
0.9004 1 222
0.7605 1 222
0.6045 1 222
0.7296 1 222
0.6152 1 222
0.9898 0 222
0.9835 0 222
0.7688 1 222
0.412 1 222
0.61 1 222
0.49 1 222
0.7103 1 222
0.5889 1 222
0.7706 1 222
0.7282 0 222
0.5492 1 222
0.5695 1 222
0.504 1 222
0.7082 1 222
0.5397 1 222
1.0103 1 222
0.7632 1 222
0.6417 1 222
0.6859 1 222
0.6074 1 222
0.7027 1 222
0.5592 0 222
0.5767 1 222
0.6809 1 222
0.6442 0 222
0.8512 1 222
0.4445 1 222
0.452 1 222
0.5517 1 222
0.7443 1 222
1.0731 0 222
0.9106 1 222
0.9933 1 222
1.0367 0 222
0.642 1 222
0.707 1 222
0.5595 1 222
0.7572 1 222
