#TIME RESPONSE CND
0.726 1 111
0.5041 1 111
0.6302 1 111
0.7393 1 111
0.7279 1 111
0.6276 1 111
0.7342 1 111
0.708 0 111
0.6145 1 111
0.6772 0 111
0.5659 1 111
0.6964 1 111
0.5958 1 111
0.681 1 111
0.5995 1 111
0.7742 1 111
0.4807 1 111
0.6937 0 111
0.764 0 111
0.5893 1 111
0.6587 1 111
0.8265 1 111
0.4187 1 111
0.6285 1 111
0.7889 0 111
0.687 0 111
0.6339 1 111
0.6263 1 111
0.6418 1 111
0.7425 1 111
0.7274 1 111
0.4826 1 111
0.748 1 111
0.7412 1 111
0.7705 0 111
0.7674 1 111
0.4428 0 111
0.621 0 111
1.079 1 111
0.5958 1 111
0.646 1 111
0.7672 1 111
0.6029 0 111
0.666 1 111
1.0004 1 111
0.681 0 111
0.9665 1 111
0.7122 1 111
0.5206 1 111
0.8447 1 111
0.6342 1 111
0.58 1 111
0.7936 1 111
0.6747 1 111
0.5245 1 111
0.9159 1 111
0.5568 1 121
0.8786 1 121
0.7871 0 121
0.9427 1 121
0.5711 1 121
0.5832 1 121
1.0577 1 121
0.7985 1 121
0.9035 1 121
0.7552 1 121
0.6644 1 121
0.6562 1 121
0.6639 1 121
0.7206 1 121
0.7281 1 121
1.0231 1 121
0.6757 1 121
0.6644 1 121
0.5711 1 121
0.4931 0 121
0.4011 1 121
0.9793 1 121
0.6747 1 121
0.7035 0 121
0.7381 1 121
0.8064 1 121
0.642 1 121
0.5792 1 121
0.6719 1 121
0.9348 1 121
0.6322 1 121
0.6011 1 121
0.7701 1 121
0.9223 1 121
0.5737 1 121
0.5259 1 121
0.7044 1 121
0.7391 1 121
0.7612 1 121
0.7703 1 121
0.7164 1 121
0.4768 1 121
0.6175 1 121
0.8598 1 121
0.5313 1 121
0.6727 1 121
0.6697 0 121
0.874 1 121
0.5171 0 121
0.4758 1 121
0.5444 0 121
0.7036 0 121
0.7717 1 121
0.5593 1 121
0.6267 1 121
0.7994 1 121
0.6339 1 121
0.7409 1 121
0.7049 1 131
0.5125 1 131
0.6081 1 131
0.71 1 131
0.8123 1 131
0.5109 1 131
0.6456 1 131
0.7883 0 131
0.5674 1 131
0.5779 0 131
1.0681 1 131
0.8357 0 131
0.6477 1 131
0.6213 1 131
0.7868 1 131
0.7631 1 131
0.9084 1 131
0.6477 1 131
0.8228 1 131
0.6778 1 131
0.5607 1 131
0.7721 1 131
0.7359 1 131
0.5345 1 131
0.6643 1 131
0.6102 1 131
0.4403 1 131
0.5655 1 131
0.7879 1 131
0.6722 1 131
0.5554 0 131
0.7403 1 131
0.5801 0 131
0.6427 1 131
0.9674 0 131
0.8208 1 131
0.6119 1 131
0.5964 1 131
0.669 1 131
0.5457 0 131
0.5049 0 131
0.8245 1 131
0.4676 1 131
0.8261 1 131
0.7224 1 131
0.6126 1 131
0.6123 1 131
0.5756 1 131
0.6011 1 131
0.6215 1 131
0.7431 1 131
0.5854 1 131
0.4769 1 131
0.9802 0 131
0.5852 1 131
0.9324 0 131
0.7459 1 131
0.5363 1 131
0.6361 1 131
0.6384 1 211
0.8526 0 211
0.8705 1 211
0.5468 1 211
0.7278 1 211
0.8472 1 211
0.8051 1 211
0.8049 1 211
1.085 1 211
0.6217 1 211
0.7567 1 211
0.7716 1 211
0.5232 0 211
1.0731 1 211
0.762 1 211
0.9228 1 211
0.8795 1 211
1.0562 1 211
0.6195 1 211
0.6048 1 211
0.6721 1 211
0.7157 1 211
0.6 1 211
0.7339 1 211
0.4929 1 211
0.5054 1 211
0.512 1 211
0.6274 1 211
0.7319 1 211
0.8169 0 211
0.5642 1 211
0.5996 1 211
0.6203 1 211
0.8087 1 211
0.82 1 211
0.4894 1 211
0.8722 1 211
0.7504 1 211
1.0841 1 211
0.7118 1 211
0.8629 1 211
0.8872 1 211
0.8205 1 211
0.6587 1 211
0.6436 1 211
0.8345 1 211
0.713 1 211
0.7479 1 211
0.6962 1 211
0.8287 1 211
0.6317 1 211
0.7725 1 211
0.8846 1 211
0.8089 1 211
0.7546 1 211
0.8467 1 211
0.7995 1 221
0.5111 1 221
0.8137 1 221
0.8202 1 221
0.6735 1 221
0.5816 1 221
0.5237 1 221
0.554 0 221
1.0058 0 221
0.7089 1 221
0.8127 1 221
0.5602 1 221
0.7047 1 221
0.712 1 221
0.9984 0 221
0.6921 1 221
0.6006 1 221
0.7043 1 221
0.6703 1 221
0.5659 0 221
0.6818 1 221
0.5444 1 221
0.8853 1 221
0.8651 1 221
0.3586 1 221
0.7711 1 221
0.7436 1 221
0.6538 1 221
0.7388 1 221
0.8561 1 221
0.9198 1 221
0.6676 0 221
0.6403 1 221
0.9925 1 221
0.7052 1 221
0.6528 1 221
0.7093 1 221
0.6957 0 221
0.6331 1 221
0.6721 1 221
0.6936 0 221
0.7743 1 221
0.9725 1 221
0.9171 1 221
0.6021 1 221
0.6043 1 221
0.6604 1 221
0.6968 1 221
0.5714 1 221
0.8325 1 221
0.5231 1 221
0.7494 0 221
0.6457 1 221
0.6465 1 221
0.7321 0 221
0.6475 0 221
0.8116 1 221
0.6583 1 221
0.6733 1 221
0.6135 1 231
0.7598 1 231
0.6498 1 231
0.7285 1 231
0.4321 1 231
0.88 1 231
0.6426 1 231
0.9695 1 231
0.9173 1 231
1.0076 0 231
0.8004 1 231
0.6584 1 231
0.4915 1 231
0.791 1 231
0.5546 1 231
0.6737 0 231
0.7049 1 231
0.6227 1 231
0.5358 0 231
0.8282 1 231
0.6829 1 231
0.4634 1 231
0.7119 0 231
0.6583 1 231
0.8155 1 231
0.7727 1 231
0.8239 0 231
0.8646 1 231
0.6899 1 231
0.6696 1 231
0.8156 1 231
0.9639 1 231
0.6437 1 231
0.7657 1 231
0.6403 1 231
0.5994 1 231
0.8832 1 231
0.7651 1 231
0.5978 1 231
0.7932 1 231
0.5573 1 231
0.652 1 231
1.0841 1 231
0.7699 1 231
0.5775 1 231
0.5763 1 231
0.7115 1 231
0.6434 1 231
1.0251 0 231
0.6232 1 231
0.8014 0 231
0.7489 0 231
0.9245 1 231
0.6911 1 231
0.5221 1 231
1.0841 1 231
0.6933 1 231
0.8355 1 231
0.8151 1 112
0.6918 0 112
0.4889 1 112
0.9868 1 112
0.5111 1 112
0.8926 1 112
0.6675 1 112
0.544 1 112
0.6067 1 112
0.818 1 112
0.8649 1 112
0.6531 1 112
0.6802 1 112
0.9071 1 112
0.5964 1 112
0.996 1 112
0.8727 0 112
0.7394 1 112
0.8772 1 112
0.6966 1 112
0.5894 1 112
0.7329 1 112
0.6122 1 112
0.6398 1 112
0.568 1 112
0.4516 1 112
0.8315 1 112
0.6721 1 112
0.6409 1 112
0.8473 1 112
0.916 1 112
0.5986 1 112
0.7669 1 112
0.8514 1 112
0.7298 1 112
0.5433 1 112
0.7844 1 112
0.774 1 112
0.6032 1 112
0.7394 0 112
0.7132 1 112
0.7577 1 112
0.838 1 112
0.843 1 112
0.8204 1 112
0.5462 1 112
0.6863 0 112
0.6819 1 112
0.757 1 112
0.8881 1 112
0.787 1 112
0.7641 1 112
0.79 1 112
0.7642 1 112
0.6688 0 112
0.9496 1 112
0.8195 1 112
0.886 1 112
1.0841 1 122
0.659 1 122
0.7988 1 122
0.7591 1 122
0.6689 1 122
0.9554 1 122
0.708 1 122
0.7911 1 122
0.9068 1 122
0.8889 1 122
0.5327 1 122
0.8988 1 122
0.6123 1 122
0.7328 1 122
1.016 1 122
0.6245 0 122
0.6018 1 122
0.9243 0 122
0.8679 0 122
0.427 1 122
0.5635 1 122
0.77 1 122
0.6455 0 122
0.7764 1 122
0.5647 1 122
0.6896 1 122
0.6834 1 122
0.7608 0 122
0.4689 1 122
1.0841 1 122
0.7564 1 122
0.5982 1 122
0.7602 1 122
0.7093 1 122
0.7135 1 122
1.0005 0 122
0.7712 1 122
0.6039 1 122
0.7492 1 122
1.039 1 122
0.8119 1 122
0.7106 1 122
0.7168 1 122
0.5473 0 122
0.5754 1 122
0.8245 1 122
0.6056 1 122
0.9945 0 122
0.7053 1 122
0.5759 0 122
0.3477 1 122
0.97 1 122
0.4659 1 122
0.4519 0 122
0.6442 0 122
0.6843 0 122
0.8598 1 122
0.702 1 122
0.7441 1 132
0.6691 1 132
0.5873 1 132
0.5036 1 132
0.836 1 132
0.7446 0 132
0.565 1 132
0.5678 1 132
0.62 1 132
0.8354 1 132
0.7739 1 132
0.779 1 132
0.6424 0 132
0.9301 1 132
0.744 1 132
0.6964 1 132
0.7242 1 132
0.7477 1 132
0.7262 1 132
0.5643 1 132
0.7343 1 132
0.8328 1 132
0.6698 1 132
0.8395 1 132
0.5853 1 132
0.7608 1 132
0.649 0 132
0.6794 1 132
0.8677 1 132
0.6896 0 132
0.6662 1 132
0.5384 0 132
0.4413 1 132
0.6045 1 132
0.8371 0 132
0.7385 1 132
1.026 1 132
0.6755 1 132
0.7771 1 132
0.6572 0 132
0.857 0 132
0.7662 1 132
0.5867 0 132
0.5467 1 132
0.5426 1 132
0.68 1 132
0.5831 1 132
0.7483 1 132
0.669 1 132
0.6675 1 132
0.5903 1 132
0.4965 1 132
0.6849 1 132
0.7684 0 132
0.6977 1 132
0.9339 0 132
0.6483 0 212
0.6631 1 212
0.5096 1 212
1.0841 1 212
0.7812 1 212
0.6324 1 212
0.6814 1 212
0.9025 1 212
0.5054 1 212
0.5669 1 212
0.6975 1 212
0.7526 1 212
0.6596 1 212
0.5805 1 212
0.7041 0 212
0.8718 0 212
0.5058 1 212
0.9814 1 212
0.5828 0 212
0.7504 1 212
0.8387 1 212
0.735 1 212
0.7642 1 212
0.6618 1 212
0.7473 1 212
0.6893 0 212
0.6286 1 212
0.6512 0 212
0.6963 0 212
0.7325 1 212
0.6059 1 212
0.7018 1 212
0.8712 1 212
0.8547 1 212
0.6319 1 212
0.7932 0 212
0.8886 1 212
0.613 1 212
0.4977 1 212
0.7343 1 212
0.8531 1 212
0.5794 1 212
1.0841 1 212
0.4919 1 212
0.7492 1 212
1.085 1 212
0.8881 1 212
0.6346 1 212
0.6002 1 212
0.8322 0 212
1.085 1 212
0.8931 1 212
0.6155 1 212
0.5864 1 212
0.6953 0 212
0.6375 1 212
0.9865 1 212
0.5806 1 212
0.5731 1 222
0.5563 1 222
0.7803 1 222
0.5014 1 222
0.4797 0 222
0.9348 1 222
0.6796 1 222
0.5279 0 222
0.7763 0 222
0.6796 1 222
0.6764 0 222
0.7014 1 222
0.592 1 222
0.72 1 222
0.6124 1 222
0.6037 1 222
0.5201 1 222
0.5802 1 222
0.8172 0 222
0.422 1 222
0.5901 0 222
0.523 1 222
0.8318 1 222
0.5252 1 222
0.6261 1 222
0.7196 1 222
0.6295 1 222
0.6182 0 222
0.708 1 222
0.7828 1 222
0.6371 1 222
1.0504 1 222
0.9482 1 222
0.8047 1 222
0.5693 1 222
0.6253 1 222
0.6714 1 222
0.7919 1 222
0.6673 1 222
0.6726 1 222
0.7164 1 222
0.8646 1 222
0.8386 1 222
0.7148 1 222
0.7918 1 222
0.8446 1 222
0.7304 1 222
0.7601 1 222
0.6092 1 222
0.865 1 222
0.6277 1 222
0.795 1 222
0.741 1 222
0.711 1 222
0.9122 1 222
0.8877 1 222
0.8505 1 222
0.5839 1 222
0.6062 0 232
0.6962 1 232
0.6195 1 232
0.661 1 232
0.7476 1 232
0.7465 1 232
0.5843 1 232
0.4949 0 232
0.5998 0 232
0.6984 1 232
0.5915 1 232
0.5163 1 232
