#TIME RESPONSE CND
0.9171 1 111
0.335 0 111
0.9009 1 111
0.5206 1 111
0.5384 0 111
0.6293 1 111
1.0795 1 111
0.483 0 111
0.7868 1 111
0.5619 0 111
0.5125 1 111
0.5769 1 111
0.7016 1 111
0.5707 1 111
0.741 1 111
0.5956 1 111
0.8975 1 111
0.6872 1 111
0.8856 1 111
0.6183 1 111
0.6422 0 111
0.8063 0 111
0.7602 1 111
0.6326 0 111
0.7273 1 111
0.6695 1 111
0.7819 1 111
0.7153 0 111
0.803 1 111
0.838 1 111
0.7641 1 111
0.6695 1 111
0.7954 1 111
0.6189 1 111
0.7068 0 111
0.8921 1 111
0.7268 0 111
0.5729 0 111
0.7435 0 111
1.033 1 111
0.6702 1 111
0.6391 1 111
0.5551 1 111
0.5656 1 111
0.6289 1 111
0.7095 1 111
0.6806 1 111
0.9813 1 111
0.7011 1 111
0.7876 1 111
0.9988 1 111
0.5238 1 111
0.5857 1 111
0.9666 1 111
0.6966 1 111
0.7163 0 111
0.6333 1 111
0.8898 1 121
0.9826 1 121
0.4996 0 121
0.6765 0 121
0.7562 1 121
0.8132 0 121
0.997 1 121
0.7993 1 121
0.8397 1 121
0.7093 1 121
0.6202 1 121
0.6523 1 121
0.4451 0 121
0.5907 1 121
1.0841 1 121
0.4683 0 121
0.5759 0 121
0.687 1 121
0.8381 1 121
0.9811 1 121
0.8528 1 121
0.6864 1 121
0.7207 0 121
0.7052 1 121
0.6339 1 121
0.7327 1 121
0.7951 1 121
0.5208 0 121
0.6256 1 121
0.6582 1 121
0.6753 1 121
0.8242 1 121
0.7539 1 121
0.5436 1 121
0.7086 1 121
0.7675 1 121
0.6526 1 121
0.6273 1 121
0.7456 1 121
0.636 1 121
0.6061 0 121
0.4882 1 121
1.0841 1 121
0.5981 1 121
0.5141 1 121
0.6553 1 121
0.7225 1 121
0.723 1 121
0.6815 0 121
0.5994 1 121
0.3861 1 121
1.0643 1 121
0.6295 1 121
0.7731 1 121
1.0841 1 121
0.5582 0 121
0.6141 1 121
0.77 0 121
0.6186 1 121
0.6566 1 131
0.688 0 131
0.7067 1 131
0.7136 1 131
0.7321 1 131
0.8017 1 131
0.7997 1 131
0.7658 1 131
0.6215 0 131
0.5414 1 131
0.7354 1 131
0.867 0 131
0.9689 0 131
0.8403 1 131
0.7486 1 131
0.7293 1 131
0.9691 1 131
0.6379 1 131
0.5936 1 131
0.9842 1 131
0.5762 1 131
0.6563 1 131
0.5893 1 131
0.7602 1 131
0.8239 1 131
0.7823 1 131
0.8258 1 131
0.7846 1 131
0.645 1 131
0.6588 1 131
0.5533 1 131
1.0495 0 131
0.6566 1 131
0.6567 1 131
0.6003 1 131
0.6653 1 131
0.6119 1 131
0.5045 1 131
0.9833 0 131
0.7402 1 131
0.7878 1 131
0.6498 0 131
1.033 1 131
0.9174 1 131
0.7918 0 131
0.4584 1 131
0.6767 1 131
0.7611 1 131
0.8472 1 131
0.7594 1 131
0.6886 0 131
0.701 1 131
0.5527 1 131
0.6243 1 131
0.655 1 131
0.7035 1 131
0.7299 1 211
0.5588 1 211
0.5817 1 211
0.4921 0 211
0.7956 0 211
0.8142 1 211
0.6421 1 211
0.7685 1 211
0.7872 1 211
0.7141 1 211
0.4801 1 211
0.5779 1 211
0.7852 1 211
0.7532 0 211
0.6912 1 211
