#TIME RESPONSE CND
0.4441 0 111
0.6632 1 111
0.6434 1 111
0.7215 1 111
0.8484 1 111
0.7258 1 111
0.7402 1 111
0.682 1 111
0.8635 0 111
0.6797 1 111
0.7219 1 111
0.9364 1 111
0.6322 1 111
0.7918 1 111
0.7999 1 111
0.5435 1 111
0.5246 1 111
0.6649 1 111
0.6451 0 111
0.5138 1 111
0.6593 0 111
0.5881 1 111
0.9288 1 111
1.0841 1 111
0.8366 1 111
0.7596 1 111
1.0841 1 111
0.5226 1 111
0.6799 1 111
0.817 1 111
0.7204 1 111
0.6394 0 111
0.9469 1 111
0.9199 1 111
0.7816 1 111
0.7182 1 111
0.9462 1 111
0.6834 1 111
0.6451 0 111
1.0841 1 111
0.7593 1 111
0.6769 1 111
0.8207 1 111
1.0004 1 111
0.8152 1 111
1.034 1 111
0.6133 1 111
0.5816 1 111
0.9842 0 111
0.6197 1 111
0.7177 1 111
0.7702 1 111
0.6011 1 111
0.7812 1 111
0.5527 1 111
0.7083 1 111
0.8752 1 111
0.4526 1 111
0.9595 1 121
0.6554 0 121
0.7119 0 121
0.6246 1 121
0.9053 1 121
0.832 1 121
0.7174 1 121
0.7542 1 121
0.6189 1 121
1.0731 1 121
0.6464 1 121
0.6293 1 121
0.5636 1 121
0.6049 1 121
0.6798 1 121
0.9096 0 121
0.5058 0 121
0.8204 1 121
0.6515 1 121
0.6942 1 121
0.7798 1 121
0.7916 1 121
0.7514 1 121
0.5894 1 121
0.4229 0 121
0.7122 1 121
0.823 1 121
0.6151 1 121
0.5953 1 121
0.5898 1 121
0.654 1 121
1.085 1 121
0.8042 0 121
0.7637 1 121
0.5047 1 121
0.6622 0 121
0.6188 1 121
0.6556 0 121
0.6645 1 121
0.5907 1 121
0.6481 1 121
0.79 1 121
0.8459 1 121
0.6387 1 121
0.843 1 121
0.8033 1 121
0.7789 1 121
1.0837 1 121
0.5779 1 121
0.5437 0 121
0.7907 1 121
0.6403 1 121
0.7362 1 121
0.584 1 121
0.6554 1 121
0.8178 0 121
0.7126 1 121
0.9112 1 121
1.0841 1 121
0.9256 1 121
0.6499 0 131
0.7675 1 131
0.6405 0 131
0.83 1 131
0.885 1 131
0.7597 1 131
0.9578 0 131
0.6855 1 131
0.7552 1 131
0.7709 1 131
0.9262 1 131
0.73 1 131
0.584 1 131
0.8472 1 131
0.6729 1 131
0.8202 1 131
0.7327 1 131
0.7698 1 131
0.6037 1 131
0.4989 1 131
0.7193 1 131
0.8328 0 131
0.6384 1 131
0.6487 1 131
0.4909 1 131
0.7713 1 131
0.7775 1 131
0.6902 1 131
0.4866 1 131
0.7002 1 131
0.909 1 131
0.5632 1 131
0.5046 1 131
1.0127 1 131
0.7532 1 131
0.6131 1 131
0.7126 1 131
0.5313 0 131
0.8251 1 131
0.6018 1 131
0.7449 1 131
0.9827 1 131
0.97 1 131
0.8857 0 131
0.5901 1 131
0.7699 1 131
0.6178 1 131
0.8687 1 131
0.5748 0 131
0.6892 1 131
0.6936 1 131
0.5518 1 131
0.7108 1 131
0.7225 1 131
0.8472 1 131
1.0401 1 131
0.5546 1 131
0.5388 1 131
0.785 0 131
0.9282 1 211
0.5625 1 211
0.7886 1 211
0.5371 1 211
0.669 1 211
0.813 1 211
0.6082 1 211
0.8238 1 211
0.7657 1 211
0.6291 1 211
0.7274 1 211
0.735 1 211
0.618 1 211
0.6334 1 211
0.9804 1 211
0.7393 1 211
0.6958 1 211
1.0841 1 211
0.5113 1 211
0.6313 1 211
0.7803 1 211
0.8367 1 211
0.716 1 211
0.9567 1 211
0.7436 0 211
0.6016 1 211
0.5301 0 211
0.6886 1 211
0.8372 0 211
0.5223 1 211
0.7389 1 211
0.9493 1 211
0.7938 1 211
1.0841 1 211
0.807 1 211
0.8473 1 211
0.796 1 211
0.6902 0 211
0.8076 0 211
0.7197 0 211
0.7135 1 211
0.6578 0 211
0.8717 1 211
0.5825 1 211
0.8566 1 211
0.61 1 211
0.708 0 211
0.5268 1 211
0.6803 1 211
0.6495 1 211
0.594 1 211
0.5426 0 211
0.4978 1 211
0.6885 1 211
0.9475 1 211
0.6759 0 211
0.5494 1 221
0.6607 1 221
1.0244 1 221
0.8371 1 221
0.427 0 221
0.9779 1 221
0.841 1 221
0.7633 1 221
0.5829 1 221
0.766 0 221
0.6266 0 221
0.435 1 221
0.5422 1 221
0.61 0 221
0.9842 1 221
0.735 1 221
0.764 0 221
0.5926 1 221
0.6561 1 221
0.5911 1 221
0.5911 1 221
0.7569 1 221
0.9617 1 221
0.8561 1 221
0.6506 1 221
0.99 1 221
0.7393 1 221
0.9379 0 221
0.6043 1 221
0.6045 0 221
0.6954 1 221
0.774 1 221
0.7514 1 221
0.704 1 221
0.5801 1 221
0.874 1 221
0.7274 0 221
0.9435 1 221
0.5961 1 221
1.0495 1 221
0.7073 0 221
0.4958 1 221
0.4238 0 221
0.5579 0 221
0.9834 0 221
0.5109 1 221
0.8999 1 221
1.0367 1 221
0.7877 1 221
0.7995 0 221
0.8584 1 221
0.5468 1 221
0.7443 1 221
