#TIME RESPONSE CND
0.7473 1 111
0.7002 1 111
0.4835 1 111
0.686 0 111
0.6983 1 111
0.7027 1 111
0.5913 1 111
0.618 1 111
0.7739 1 111
0.5505 1 111
1.0841 1 111
0.5197 0 111
0.5294 1 111
0.7635 0 111
0.6531 0 111
1.085 1 111
0.71 1 111
0.5669 1 111
0.7109 1 111
0.9559 1 111
0.4407 1 111
1.0095 1 111
0.9646 0 111
0.5117 1 111
0.5411 1 111
1.0396 1 111
0.6251 1 111
0.856 1 111
0.531 1 111
0.7539 1 111
0.7654 1 111
0.6326 1 111
1.0841 1 111
0.5529 0 111
0.8448 1 111
0.6547 0 111
0.7163 0 111
0.7261 1 111
0.4374 1 111
0.6833 0 111
0.8015 1 111
0.5333 1 111
0.6472 1 111
0.7529 1 111
0.724 1 111
0.7406 1 111
0.5006 1 111
0.683 1 111
0.6224 0 111
0.6872 1 111
0.554 1 111
0.8116 1 111
0.6866 1 111
0.8456 1 111
0.5771 0 111
0.8326 0 111
0.7772 0 111
0.7517 1 111
0.9924 1 111
0.6648 1 121
0.5315 1 121
0.7487 1 121
0.6783 1 121
0.8286 1 121
0.5227 1 121
0.6726 1 121
0.7499 1 121
0.834 1 121
0.6001 1 121
0.6295 1 121
0.6902 0 121
0.6527 1 121
0.6439 1 121
0.7629 1 121
0.4026 1 121
0.5931 1 121
0.8805 1 121
0.916 1 121
0.49 1 121
0.5317 1 121
0.7663 1 121
0.624 1 121
0.8664 0 121
0.7593 1 121
0.5726 1 121
0.7286 0 121
0.5379 1 121
0.7174 1 121
0.5887 1 121
0.6357 1 121
0.5734 1 121
0.7329 1 121
0.7932 0 121
0.5464 1 121
0.9272 1 121
0.9716 1 121
0.8835 1 121
0.68 1 121
0.7278 1 121
0.5872 1 121
0.5472 1 121
0.7727 1 121
0.9275 1 121
0.8199 1 121
0.9343 1 121
0.98 1 121
0.7812 1 121
0.7225 1 121
0.7391 1 121
0.7304 1 121
0.6052 0 121
0.5972 1 121
0.7552 1 121
0.6133 1 121
0.7271 1 121
0.64 1 121
