#TIME RESPONSE CND
0.5414 1 111
0.6661 1 111
1.0076 1 111
0.5025 1 111
0.5869 1 111
0.6 0 111
1.0564 0 111
0.7422 1 111
0.4797 1 111
0.7623 0 111
0.7342 0 111
0.7719 1 111
0.8167 1 111
0.7203 1 111
0.768 1 111
0.8716 0 111
0.6476 1 111
0.6677 1 111
0.5187 1 111
0.6767 0 111
0.6735 1 111
0.4715 1 111
0.7935 1 111
0.4314 1 111
0.8051 1 111
0.7869 1 111
0.6985 1 111
0.5857 1 111
1.0002 1 111
0.6112 1 111
0.876 1 111
0.6293 1 111
0.7213 1 111
1.0549 1 111
0.9109 1 111
0.567 0 111
0.655 1 111
0.8914 1 111
0.5098 1 111
0.6378 1 111
0.6437 1 111
0.5803 1 111
0.7234 1 111
0.993 0 111
0.8742 1 111
0.6588 0 111
0.6828 1 111
0.9691 1 111
0.8696 0 111
0.7068 1 111
0.6421 0 111
0.592 1 111
0.695 1 111
0.6808 1 111
0.7472 1 111
0.6662 1 111
1.0841 1 111
0.5998 1 111
0.7196 1 121
1.0506 1 121
0.6843 1 121
0.6119 1 121
0.8555 1 121
0.6352 0 121
0.6647 1 121
0.5601 1 121
0.8303 1 121
0.71 1 121
0.581 1 121
0.6626 1 121
0.4715 1 121
0.6322 1 121
0.5838 1 121
0.6339 1 121
0.7591 1 121
0.952 1 121
0.9335 1 121
0.9782 1 121
0.7547 1 121
0.7963 0 121
0.7517 1 121
0.6482 0 121
0.9358 1 121
0.5343 1 121
0.6803 0 121
0.7726 1 121
0.5892 1 121
0.7222 1 121
0.8315 1 121
0.6128 1 121
0.7243 1 121
0.7568 1 121
0.7032 1 121
0.429 1 121
0.8727 1 121
0.758 1 121
0.9578 1 121
0.8498 1 121
0.6455 1 121
0.797 1 121
0.8051 1 121
0.682 1 121
0.5952 1 121
0.9656 0 121
0.9926 1 121
0.7683 1 121
0.5914 0 121
0.9769 1 121
0.4849 1 121
0.9653 1 121
0.6333 1 121
0.5326 1 121
0.971 1 121
0.8126 1 121
0.55 1 121
0.5736 1 121
0.866 1 121
0.8536 1 121
0.8091 1 131
0.5812 1 131
0.8792 0 131
0.7936 1 131
0.7303 1 131
0.5497 1 131
0.8722 1 131
0.6915 1 131
0.9331 1 131
0.7242 1 131
0.7506 1 131
0.8183 1 131
0.8466 0 131
0.7973 1 131
0.4485 1 131
0.7098 1 131
0.7625 0 131
0.8168 1 131
0.7969 1 131
0.9008 1 131
0.8461 0 131
0.5151 1 131
0.5632 1 131
0.7678 0 131
1.026 1 131
0.9076 1 131
0.7572 1 131
0.6746 1 131
0.4686 0 131
0.6394 0 131
0.5245 0 131
0.6791 1 131
0.805 1 131
0.6166 1 131
0.738 1 131
0.6484 1 131
0.5317 1 131
0.6898 1 131
0.7722 0 131
0.8796 1 131
1.0841 1 131
0.5149 1 131
0.6964 1 131
0.6304 1 131
1.0278 1 131
0.6255 1 131
1.0841 1 131
0.6216 1 131
0.4838 1 131
0.6714 1 131
0.7141 1 131
0.7957 1 131
0.8761 1 131
0.7531 1 131
