#TIME RESPONSE CND
0.7611 1 111
0.6289 1 111
0.631 1 111
0.461 1 111
0.6887 0 111
0.5482 1 111
0.6626 1 111
0.6498 0 111
0.6743 0 111
0.8718 0 111
0.5812 1 111
0.642 1 111
0.6889 1 111
0.4583 1 111
0.5167 1 111
0.6722 1 111
0.714 1 111
0.615 0 111
1.0253 1 111
0.8074 1 111
0.5323 1 111
0.8614 1 111
0.546 1 111
0.5776 1 111
0.8298 1 111
0.8115 0 111
0.7138 1 111
0.7971 1 111
0.8508 1 111
0.7065 1 111
0.675 1 111
0.6871 1 111
0.7686 1 111
0.6434 1 111
0.7174 1 111
0.6545 1 111
0.5642 1 111
0.8496 1 111
0.6214 1 111
0.6141 1 111
0.5579 1 111
0.7649 1 111
0.5632 0 111
0.4663 1 111
0.6434 1 111
0.894 1 111
0.6037 1 111
0.7068 1 111
0.6757 1 111
1.0681 1 111
0.7785 1 111
0.5882 1 111
0.7676 1 111
0.6679 1 111
0.7047 1 111
0.7995 1 111
0.6302 0 111
0.6822 1 111
0.5954 1 121
0.7575 0 121
0.7876 1 121
0.6417 1 121
0.9272 1 121
0.6963 1 121
0.7134 1 121
0.4976 1 121
0.7907 0 121
0.6086 0 121
0.7043 1 121
0.7177 1 121
0.6939 0 121
0.7255 1 121
0.8271 0 121
0.4523 1 121
0.845 1 121
1.085 1 121
0.5775 1 121
0.6194 1 121
0.6887 1 121
0.6138 1 121
0.8084 1 121
0.6698 1 121
0.96 1 121
0.6869 1 121
0.7944 0 121
0.907 1 121
0.5356 1 121
0.6962 1 121
0.7157 0 121
0.8636 1 121
0.4922 1 121
0.8505 1 121
0.7353 0 121
0.8709 1 121
0.8687 1 121
0.6554 0 121
0.6406 1 121
1.0507 1 121
0.6906 1 121
0.6825 0 121
0.8621 0 121
0.9309 1 121
0.9106 1 121
0.7955 1 121
0.6776 1 121
0.7913 1 121
0.7326 1 121
0.9917 1 121
0.6455 1 121
0.5219 0 121
0.8825 0 121
0.6361 1 121
0.6966 0 121
0.6814 1 121
0.4011 1 131
0.6643 1 131
0.89 1 131
0.481 1 131
0.7119 1 131
0.7486 1 131
0.641 1 131
0.7059 1 131
0.5943 1 131
0.8562 1 131
0.8115 1 131
0.651 1 131
0.6742 0 131
0.7875 0 131
0.7335 1 131
1.0841 1 131
0.9783 1 131
1.0566 0 131
0.3463 1 131
0.691 1 131
0.5814 1 131
0.4909 1 131
0.3312 1 131
0.6232 1 131
0.4913 1 131
0.6754 1 131
0.7422 1 131
0.7621 0 131
0.7058 1 131
0.7199 1 131
0.9078 1 131
0.896 1 131
0.4026 1 131
0.7822 1 131
