"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Friend","RT",0.419805903722438,0.0737697976773323,0.56113298064389,"P95E2"
"Friend","ACC",0.229210178258765,-0.00789721523255229,0.441224493529647,"P95E2"
"Friend","d Prime",-0.184428121769003,-0.388084820692497,-0.00830577892054048,"P95E2"
"Friend","Efficiency",0.441563164430624,0.163622106041245,0.606677881452503,"P95E2"
"Friend","ezDDM v",0.210961027912014,0.0331028453065376,0.354611438101148,"P95E2"
"Friend","ezDDM z",0.0533751400415323,-0.10779940413075,0.291812095218064,"P95E2"
"Friend","rwDDM v",0.255102748057182,0.0334969379936445,0.468230754817939,"P95E2"
"Friend","rwDDM z",0.127968460133534,-0.0779567013414018,0.360222583692643,"P95E2"
"Stranger","RT",0.653714423669252,0.470143664740048,0.768275777379956,"P95E2"
"Stranger","ACC",0.193835283579684,0.0804544191917069,0.388015492486281,"P95E2"
"Stranger","d Prime",-0.123437443021108,-0.258784387455302,-0.0205330830662899,"P95E2"
"Stranger","Efficiency",0.628746885956352,0.444920293279204,0.746785153699604,"P95E2"
"Stranger","ezDDM v",0.433656970265482,0.246816694228856,0.578348432570962,"P95E2"
"Stranger","ezDDM z",0.0069728123652214,-0.200698098026284,0.146568638007271,"P95E2"
"Stranger","rwDDM v",0.237280660039484,0.0349243162283271,0.473615921565255,"P95E2"
"Stranger","rwDDM z",0.126063106698712,-0.0686976943600673,0.318106606004645,"P95E2"
