"Indice","r","LLCI","ULCI","Target","Paper_ID"
"RT",0.658571964750447,0.537647322312562,0.746028942680731,"Stranger","P95E2"
"ACC",0.244401856032651,0.153255061937949,0.375609083782305,"Stranger","P95E2"
"Dprime",-0.061111655490968,-0.158220423411903,0.0696884390452813,"Stranger","P95E2"
"Efficiency",0.190296637871495,0.11225437689566,0.247699424206759,"Stranger","P95E2"
"ezDDM: v",0.410397982840849,0.307157091828598,0.504422983836437,"Stranger","P95E2"
"ezDDM: z",0.244401856032651,0.153255061937949,0.375609083782305,"Stranger","P95E2"
