"Indice","r","LLCI","ULCI","Target","Paper_ID"
"RT",0.341975488175859,0.247537223605914,0.450194975944919,"Partner","P6E1"
"ACC",0.230871658661686,0.145600062709347,0.321184688348024,"Partner","P6E1"
"Dprime",0.146935903246696,0.049582278096856,0.268749707947248,"Partner","P6E1"
"Efficiency",0.0848223652015423,-0.0362501561755139,0.160209591906639,"Partner","P6E1"
"ezDDM: v",0.188900523954651,0.0955683295887475,0.2770318486139,"Partner","P6E1"
"ezDDM: z",0.230871658661686,0.145600062709347,0.321184688348024,"Partner","P6E1"
