"Target","Indice","r","LLCI","ULCI","Paper_ID"
"Friend","RT",0.248714349978562,0.0735489736866335,0.414789223390474,"Pn4E1"
"Friend","ACC",0.23808828209937,0.0456423878820088,0.470484852604809,"Pn4E1"
"Friend","d Prime",0.184186732920484,-0.00599650432785383,0.412205569049099,"Pn4E1"
"Friend","Efficiency",-0.00843752166803968,-0.60519441233681,0.343207591086754,"Pn4E1"
"Friend","ezDDM v",0.240614363780386,0.0842554829428605,0.380719968433225,"Pn4E1"
"Friend","ezDDM z",0.278696340024038,0.0596580555620956,0.476426961348539,"Pn4E1"
"Friend","rwDDM v",0.0818487604803725,-0.106439577770307,0.364410895095216,"Pn4E1"
"Friend","rwDDM z",0.113717798655867,-0.162386297850211,0.393213142797952,"Pn4E1"
"Stranger","RT",0.368326360256931,0.189516225089377,0.485371709360068,"Pn4E1"
"Stranger","ACC",0.255423630434052,0.0358054894731411,0.422936073389661,"Pn4E1"
"Stranger","d Prime",0.240991066611433,0.100933719782073,0.383035283977255,"Pn4E1"
"Stranger","Efficiency",0.179578683896153,-0.0451721488294123,0.453656371225067,"Pn4E1"
"Stranger","ezDDM v",0.138358178373339,-0.0329981153855558,0.355336421851991,"Pn4E1"
"Stranger","ezDDM z",0.267726376701842,0.141407263970024,0.393150349791,"Pn4E1"
"Stranger","rwDDM v",0.10271343993877,-0.0753446775157315,0.337662402767433,"Pn4E1"
"Stranger","rwDDM z",0.0729354383112314,-0.177968442571655,0.304484916179183,"Pn4E1"
