"Indice","r","LLCI","ULCI","Target","Paper_ID"
"RT",0.58061851912482,0.510205912110741,0.650079672614259,"Stranger","Pn13E3"
"ACC",0.452400049573954,0.327200302146039,0.592557743813692,"Stranger","Pn13E3"
"Dprime",0.204040589374493,-0.00709288582636909,0.432766955040992,"Stranger","Pn13E3"
"Efficiency",0.195261045855712,0.0765371842755639,0.274643466539943,"Stranger","Pn13E3"
"ezDDM: v",0.453102598790096,0.250320944337024,0.614782870345614,"Stranger","Pn13E3"
"ezDDM: z",0.452400049573954,0.327200302146039,0.592557743813692,"Stranger","Pn13E3"
