"Target","Indice","Method","r","Paper_ID"
"Stranger","RT","First-Second",0.552041993899085,"P46E2"
"Stranger","RT","Odd-Even",0.648807169833268,"P46E2"
"Stranger","ACC","First-Second",0.376031165580406,"P46E2"
"Stranger","ACC","Odd-Even",0.412392366651385,"P46E2"
"Stranger","d Prime","First-Second",0.10892109694019,"P46E2"
"Stranger","d Prime","Odd-Even",0.242976720542857,"P46E2"
"Stranger","Efficiency","First-Second",0.427049297354507,"P46E2"
"Stranger","Efficiency","Odd-Even",0.410715965478409,"P46E2"
"Stranger","ezDDM v","First-Second",0.321875385913297,"P46E2"
"Stranger","ezDDM v","Odd-Even",0.388127402186156,"P46E2"
"Stranger","ezDDM z","First-Second",0.0793968416285156,"P46E2"
"Stranger","ezDDM z","Odd-Even",0.24564799713439,"P46E2"
"Stranger","rwDDM v","First-Second",0.0739504954659872,"P46E2"
"Stranger","rwDDM v","Odd-Even",0.206008296003863,"P46E2"
"Stranger","rwDDM z","First-Second",0.227096500055662,"P46E2"
"Stranger","rwDDM z","Odd-Even",0.0408741026163585,"P46E2"
