"Target","Indice","Method","r","Paper_ID"
"Friend","RT","First-Second",0.609085585179301,"Ps4E1"
"Friend","RT","Odd-Even",0.726701009105895,"Ps4E1"
"Friend","ACC","First-Second",0.259255104393625,"Ps4E1"
"Friend","ACC","Odd-Even",0.325436174682831,"Ps4E1"
"Friend","d Prime","First-Second",0.0335371330333554,"Ps4E1"
"Friend","d Prime","Odd-Even",0.267374419428287,"Ps4E1"
"Friend","Efficiency","First-Second",0.541783455394439,"Ps4E1"
"Friend","Efficiency","Odd-Even",0.486587745255916,"Ps4E1"
"Friend","ezDDM v","First-Second",0.29536412720949,"Ps4E1"
"Friend","ezDDM v","Odd-Even",0.334247970328468,"Ps4E1"
"Friend","ezDDM z","First-Second",-0.159480619532292,"Ps4E1"
"Friend","ezDDM z","Odd-Even",0.14984086128225,"Ps4E1"
"Friend","rwDDM v","First-Second",0.237857738442258,"Ps4E1"
"Friend","rwDDM v","Odd-Even",0.357115217414935,"Ps4E1"
"Friend","rwDDM z","First-Second",0.150220564492865,"Ps4E1"
"Friend","rwDDM z","Odd-Even",0.402311436435184,"Ps4E1"
"Stranger","RT","First-Second",0.635078375772147,"Ps4E1"
"Stranger","RT","Odd-Even",0.651045397210914,"Ps4E1"
"Stranger","ACC","First-Second",0.6483364884268,"Ps4E1"
"Stranger","ACC","Odd-Even",0.58122081721016,"Ps4E1"
"Stranger","d Prime","First-Second",0.328075978601084,"Ps4E1"
"Stranger","d Prime","Odd-Even",0.393591954457674,"Ps4E1"
"Stranger","Efficiency","First-Second",0.551155103114613,"Ps4E1"
"Stranger","Efficiency","Odd-Even",0.585030885627298,"Ps4E1"
"Stranger","ezDDM v","First-Second",0.590826432931953,"Ps4E1"
"Stranger","ezDDM v","Odd-Even",0.591691878636178,"Ps4E1"
"Stranger","ezDDM z","First-Second",0.296813488743479,"Ps4E1"
"Stranger","ezDDM z","Odd-Even",0.392163612205316,"Ps4E1"
"Stranger","rwDDM v","First-Second",0.343909162782921,"Ps4E1"
"Stranger","rwDDM v","Odd-Even",0.33764548765719,"Ps4E1"
"Stranger","rwDDM z","First-Second",0.120977090885863,"Ps4E1"
"Stranger","rwDDM z","Odd-Even",0.137596757298039,"Ps4E1"
